"eu_vote","party_id","income","gender","religion","age","ethnic_group","education","marital_status","social_class","region","wt_vote","ability"
"1","3","3","1","1","6","1","4","6","1","South West",0.497892022518273,0.839420258271681
"2","2","5","2","0","6","1","1","4","1","South West",0.642012223315198,0.839420258271681
"1","1","4","1","0","7","1","0","5","2","South West",0.671804429048822,0.839420258271681
"1","2","8","1","1","6","1","5","1","1","South West",0.995784045036546,0.839420258271681
"2","6","10","2","1","4","1","5","3","1","South West",0.535655319729925,0.839420258271681
"1","2","4","1","0","7","1","2","1","2","South West",1.53897429401756,0.839420258271681
"1","2","7","1","1","2","1","2","3","2","South West",1.54409239226602,0.322001889012642
"0","1","5","2","0","6","1","2","6","2","South West",1.92047764723865,0.0665939642829392
"1","2","4","2","1","6","1","1","4","1","South West",0.642012223315198,-0.290903410526972
"1","2","6","2","1","3","1","5","3","1","South West",0.539430445795446,-1.20741027342236
"2","1","10","1","0","5","1","3","1","2","South West",1.37040022535756,0.839420258271681
"1","0","3","2","0","3","1","3","2","2","South West",2.02694046568181,-0.72780497097891
"1","1","5","2","1","7","1","0","1","2","South West",1.2276846426906,-0.673286815884438
"1","1","7","2","1","6","1","3","4","2","South West",1.12102367610231,0.839420258271681
"2","1","5","1","1","1","4","0","3","2","South West",0.740825955108883,-0.247353298644551
"0","0","4","1","1","2","2","3","3","2","South West",1.15472681707895,-0.673286815884438
"2","1","8","1","1","5","1","4","6","2","South West",0.503604910519206,0.839420258271681
"0","0","5","2","1","2","3","0","5","2","South West",1.05509901284664,0.839420258271681
"1","2","5","2","1","7","2","1","4","2","South West",0.703097145748222,0.292189428889772
"1","2","9","1","1","5","1","4","1","2","South West",1.00720982103841,0.839420258271681
"2","1","14","2","1","8","1","4","4","2","South West",0.504083569108673,-0.72780497097891
"1","2","6","2","0","7","1","0","4","1","South West",0.703097145748222,-0.640977892727688
"1","2","7","2","1","7","1","0","1","1","South West",0.703097145748222,0.0665939642829392
"1","2","7","1","0","7","1","2","1","2","South West",1.53897429401756,0.839420258271681
"2","2","15","2","0","3","1","4","1","1","South West",1.00187126060087,-0.00996496915823546
"0","0","2","2","0","3","1","4","3","2","South West",0.452766285478655,-0.398214868178642
"1","0","14","2","1","4","1","4","1","2","South West",1.15363639732043,0.839420258271681
"1","1","12","2","1","4","1","3","1","1","South West",1.25069891601075,-0.290903410526972
"1","7","4","1","0","6","1","0","1","2","South West",2.10181889459269,-0.317754884940321
"1","7","7","2","0","4","1","2","5","2","South West",0.629613106274695,-0.72780497097891
"1","1","6","2","1","3","1","4","6","2","South West",0.500935630300434,0.322001889012642
"0","0","8","1","0","2","1","4","2","2","South West",1.92985025274645,-0.640977892727688
"1","0","6","2","0","6","1","4","4","1","South West",0.381845571644285,0.839420258271681
"1","1","6","2","0","5","1","4","3","2","South West",0.46015476222997,-0.673286815884438
"1","2","7","2","0","4","1","4","3","1","South West",0.576818198660214,-0.0781367647476091
"1","2","4","2","1","6","1","4","4","1","South West",0.454934772184588,0.839420258271681
"2","3","4","2","0","3","1","4","1","1","South West",1.40312194180433,0.839420258271681
"1","2","4","2","1","7","1","4","4","1","South West",0.577379086346045,-0.72780497097891
"2","1","11","1","0","3","1","4","1","1","South West",1.03084407280167,0.839420258271681
"2","1","5","2","1","1","1","4","2","1","South West",0.779584155049856,0.292189428889772
"2","3","8","2","1","5","1","3","6","1","South West",0.542837819431096,0.839420258271681
"1","1","4","2","1","5","1","4","1","2","South West",0.46015476222997,0.839420258271681
"0","0","7","2","1","4","1","3","1","2","South West",4.28526062888441,-1.20741027342236
"2","2","12","2","0","5","1","0","1","2","South West",1.25216449777897,-1.20741027342236
"1","2","3","2","0","6","1","0","1","1","South West",1.2840244466304,0.839420258271681
"1","0","7","2","0","2","1","3","1","2","South West",1.23176749881357,-1.20741027342236
"2","2","11","1","0","2","1","0","2","1","South West",1.54409239226602,0.322001889012642
"2","2","14","2","1","3","1","3","1","2","South West",1.35520510407504,0.322001889012642
"0","0","5","2","0","2","1","0","2","1","South West",2.11019802569327,-0.72780497097891
"2","3","13","1","0","6","1","4","1","1","South West",1.38708441134036,0.839420258271681
"0","0","14","1","0","3","1","3","1","2","South West",2.21833447273397,-1.20741027342236
"2","2","6","2","0","6","1","4","1","2","South West",0.909869544369176,0.839420258271681
"0","2","5","2","1","6","1","2","6","2","South West",0.642012223315198,0.839420258271681
"2","2","12","1","0","2","1","4","2","1","South West",1.29029093695791,0.0665939642829392
"2","0","11","1","1","4","1","4","1","1","South West",1.2625686015478,0.839420258271681
"2","2","5","2","1","1","1","2","3","2","South West",0.775333701313544,0.322001889012642
"1","2","11","2","1","6","1","4","1","2","South West",0.909869544369176,0.839420258271681
"2","1","6","2","1","6","1","4","4","1","South West",0.454934772184588,0.292189428889772
"1","3","4","1","1","7","1","3","3","2","South West",0.769487147008778,0.839420258271681
"2","0","10","1","1","3","1","3","5","1","South West",1.48317044871046,0.0665939642829392
"1","4","2","1","1","4","1","0","5","2","South West",2.34494834422932,-0.0781367647476091
"0","0","5","1","0","4","1","3","3","2","South West",1.17247417211466,0.322001889012642
"2","2","9","2","0","2","1","4","3","2","South West",0.881673079077455,-1.20741027342236
"1","1","3","2","1","5","1","2","6","2","South West",0.936412828805949,-0.0358248190498095
"0","3","6","2","0","1","1","4","2","2","South West",0.779584155049856,0.839420258271681
"1","2","5","2","1","5","1","3","3","2","South West",1.25216449777897,0.839420258271681
"2","2","13","2","1","2","1","4","2","1","South West",1.76334615815491,-0.290903410526972
"2","0","12","1","0","4","1","3","1","2","South West",2.34494834422932,-0.0781367647476091
"1","2","14","2","1","3","1","5","1","1","South West",0.539430445795446,0.839420258271681
"1","2","9","1","1","5","1","4","1","2","South West",1.15366165824094,0.322001889012642
"1","2","6","2","0","7","1","4","3","1","South West",1.15475817269209,0.292189428889772
"1","2","12","1","1","8","1","0","1","1","South West",0.769487147008778,0.37240049774067
"2","1","8","1","0","8","1","5","4","1","South West",0.551681698315892,-0.290903410526972
"1","0","3","2","1","8","1","4","4","4","South West",0.577379086346045,-0.00996496915823546
"0","0","4","2","0","4","1","3","3","2","South West",1.0713151572211,0.322001889012642
"1","2","11","1","0","5","1","3","1","2","South West",1.37040022535756,0.0665939642829392
"1","0","4","2","0","2","1","1","5","2","South West",0.615883749406783,-0.640977892727688
"1","2","14","1","0","4","1","2","1","2","South West",1.56782402773873,0.839420258271681
"0","1","5","2","1","2","1","4","3","2","South West",2.64501923723236,0.322001889012642
"0","0","8","2","1","2","1","0","5","2","South West",1.05509901284664,-1.20741027342236
"1","2","5","1","1","6","1","2","4","2","South West",0.702634276146646,0.839420258271681
"2","6","7","2","1","1","1","3","3","2","South West",5.79821921004314,-0.673286815884438
"1","0","6","2","1","4","1","0","5","2","South West",1.0713151572211,0.322001889012642
"1","2","5","2","1","1","1","3","3","2","South West",3.87666850656772,0.322001889012642
"2","3","11","2","0","2","1","5","1","2","South West",1.02930268170419,-0.247353298644551
"1","2","5","2","1","7","1","1","4","2","South West",1.40619429149644,0.839420258271681
"2","3","8","2","0","2","1","5","2","1","South West",1.09483350612952,-0.00996496915823546
"1","2","12","1","0","4","1","4","1","1","South West",1.8938529023217,-0.72780497097891
"1","1","7","1","0","4","1","3","6","1","South West",2.05319438387974,-0.72780497097891
"1","3","4","2","0","2","1","3","1","1","South West",2.11019802569327,-0.640977892727688
"1","2","8","1","1","6","1","4","6","1","South West",0.497892022518273,0.839420258271681
"1","2","12","1","0","4","1","3","1","1","South West",1.56782402773873,0.37240049774067
"0","2","4","1","1","6","1","0","4","2","South West",1.05090944729635,0.0665939642829392
"0","2","7","1","1","5","1","4","5","4","South West",0.862748926993658,0.839420258271681
"2","1","11","1","0","4","1","2","1","2","South West",1.45594102753571,0.839420258271681
"1","2","3","2","0","5","1","0","5","2","South West",0.626082248889484,-0.0358248190498095
"2","1","13","2","1","3","1","4","1","1","South West",0.941904654438697,0.839420258271681
"2","1","7","1","0","2","1","2","1","2","South West",1.34807723821938,0.839420258271681
"1","0","12","2","0","4","1","5","1","1","South West",1.07131063945985,0.322001889012642
"2","0","5","2","0","1","1","4","3","1","South West",2.00331265409158,-1.20741027342236
"1","7","5","1","1","6","1","0","1","2","South West",1.40526855229329,0.322001889012642
"1","2","5","1","0","6","1","1","6","1","South West",1.05090944729635,0.839420258271681
"2","1","9","2","0","4","1","5","1","2","South West",1.00718776687111,-0.317754884940321
"2","2","4","2","0","6","1","2","1","2","South West",1.2840244466304,0.0665939642829392
"1","1","2","2","1","5","1","0","6","2","South West",0.546604097791388,-1.20741027342236
"1","3","4","2","0","6","1","3","6","1","South West",0.596196970811944,0.839420258271681
"1","9","9","1","0","5","1","3","1","2","South West",1.37040022535756,0.839420258271681
"1","2","11","1","1","7","1","0","1","1","South West",1.53897429401756,0.839420258271681
"1","2","5","2","0","6","1","3","6","2","South West",0.642012223315198,0.839420258271681
"2","3","10","2","1","5","1","4","1","1","South West",1.46835190653632,0.839420258271681
"1","3","4","2","1","6","1","1","4","2","South West",0.960238823619327,-0.673286815884438
"0","0","7","2","0","2","1","4","2","1","South West",1.09483350612952,-0.673286815884438
"2","1","7","1","0","2","1","4","3","1","South West",0.599106621450365,-0.72780497097891
"0","0","7","1","0","2","1","3","1","2","South West",2.3094536341579,-1.20741027342236
"2","1","10","1","0","3","1","4","1","2","South West",1.09647303029434,0.0665939642829392
"2","3","7","1","0","3","1","2","2","2","South West",1.3773284940789,-0.398214868178642
"2","2","13","1","0","3","1","5","1","1","South West",1.09647303029434,-0.00996496915823546
"2","3","12","2","0","5","1","4","1","2","South West",1.46835190653632,0.839420258271681
"2","0","5","1","0","7","1","4","6","2","South West",0.547880433651885,0.839420258271681
"2","0","12","1","0","2","1","5","2","1","South West",1.12649466541381,0.292189428889772
"2","1","5","2","1","6","1","4","1","1","South West",0.794365951582129,-0.317754884940321
"0","1","14","1","0","1","1","3","3","4","South West",2.22247786532665,-0.0781367647476091
"1","2","12","2","1","3","1","5","2","2","South West",1.07886089159089,-0.72780497097891
"1","2","14","1","0","3","1","3","1","1","South West",1.48317044871046,-0.317754884940321
"1","2","12","1","1","5","1","2","1","2","South West",1.37040022535756,0.322001889012642
"2","2","10","1","1","5","1","2","4","2","South West",1.02483368111743,-0.72780497097891
"1","2","5","1","0","6","1","2","3","1","South West",0.702634276146646,0.839420258271681
"2","2","12","1","1","4","1","2","1","4","South West",1.56782402773873,-0.317754884940321
"0","0","4","2","0","2","1","0","1","2","South West",2.11019802569327,-1.20741027342236
"1","2","12","1","0","5","1","4","1","2","South West",1.15366165824094,0.839420258271681
"2","1","14","2","0","5","1","4","1","2","South West",0.92030952445994,0.839420258271681
"2","1","3","2","1","6","1","4","6","1","South West",0.422469733820491,0.0665939642829392
"0","1","4","1","1","4","1","0","3","2","South West",0.684398127959913,0.37240049774067
"1","2","3","2","1","6","1","1","5","2","South West",0.642012223315198,0.839420258271681
"1","1","3","2","1","8","1","0","1","2","South West",0.6138423213453,-0.640977892727688
"2","2","6","1","1","7","1","2","4","1","South West",0.769487147008778,0.0665939642829392
"0","1","9","2","0","1","1","3","3","2","South West",1.35381758241977,-1.20741027342236
"1","7","4","1","1","7","1","0","4","2","South West",0.676384808474388,0.37240049774067
"1","1","2","2","0","8","1","0","4","2","South West",0.6138423213453,-0.317754884940321
"2","2","3","2","1","8","1","0","4","2","South West",0.703097145748222,-0.673286815884438
"1","2","6","1","0","7","1","4","3","1","South West",0.555443077954317,0.839420258271681
"1","2","4","2","1","5","1","2","1","4","South West",0.626082248889484,-0.72780497097891
"1","1","4","2","0","1","1","3","3","2","South West",2.31928768401726,-1.20741027342236
"1","2","3","2","1","7","1","1","6","1","South West",0.703097145748222,0.37240049774067
"1","2","4","2","0","5","1","4","1","4","South West",1.05412575404474,0.0665939642829392
"2","0","11","1","0","6","1","4","1","4","South West",0.995784045036546,0.839420258271681
"1","0","2","1","1","5","1","0","6","2","South West",0.598217231141229,0.37240049774067
"1","0","8","1","0","5","1","4","2","2","South West",1.72549785398732,0.292189428889772
"1","9","3","2","1","6","1","2","4","1","South West",0.642012223315198,0.839420258271681
"1","2","7","1","0","1","1","4","3","2","South West",2.44313550264775,-1.20741027342236
"0","0","1","2","0","4","1","4","3","2","South West",0.86273003598527,0.0665939642829392
"2","1","13","2","1","5","1","4","1","1","South West",0.92030952445994,0.839420258271681
"2","1","10","2","0","3","1","4","1","1","South West",0.941904654438697,0.839420258271681
"2","2","13","1","1","4","1","4","1","1","South West",1.17246922776346,0.839420258271681
"1","2","7","1","1","5","1","4","3","4","South West",0.576830829120468,0.839420258271681
"2","2","7","2","1","6","1","1","1","1","South West",1.2840244466304,0.839420258271681
"0","1","6","1","0","2","1","4","3","2","Wales",0.411853243084863,-0.0781367647476091
"0","0","3","2","0","3","1","3","2","2","Wales",0.990942317429322,0.839420258271681
"0","0","6","2","0","3","1","0","3","2","Wales",0.741061657867984,-0.72780497097891
"1","5","8","2","1","4","1","4","1","4","Wales",0.708028796901815,-0.640977892727688
"1","5","7","2","0","2","1","3","1","2","Wales",0.865902951697919,-0.0781367647476091
"2","0","3","1","0","7","1","4","3","1","Wales",0.387818976738365,0.839420258271681
"2","1","6","2","1","4","1","0","6","2","Wales",0.783358564250991,-0.72780497097891
"2","5","10","2","0","1","1","4","2","2","Wales",0.548028927216215,-0.72780497097891
"1","5","6","2","1","7","1","4","4","2","Wales",0.708717271423455,0.322001889012642
"2","5","13","2","1","5","1","3","1","2","Wales",1.15274863676049,-0.640977892727688
"1","5","5","2","1","7","1","4","4","2","Wales",0.354358635711727,0.322001889012642
"2","5","6","2","1","6","1","0","1","2","Wales",0.788052705559464,0.322001889012642
