"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","part_in_W2","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2"
"female",39,"spain",4,1,2,5,3,1,4,3,2,4,2,2,9,5,5,3,3,20,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.2196,1.2267,1.2507
"female",54,"spain",4,1,5,3,3,3,4,3,3,NA,0,0,10,2,2,2,3,2,3,5,NA,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.8954,0.8884,0.871
"female",70,"sweden",3,0,NA,9,3,3,3,2,2,0,NA,0,10,7,6,2,2,30,3,3,3,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.0593,1.0433,0.9578
"female",66,"germany",4,0,1,2,3,4,4,3,4,5,5,5,6,1,3,3,4,90,1,4,4,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9852,0.9849,0.9586
"female",31,"spain",6,1,2,2,1,1,1,1,1,0,0,0,5,NA,6,1,1,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.934,0.9305,0.9502
"male",57,"poland",4,0,2,3,5,5,5,5,3,7,2,7,10,1,7,7,7,10,3,3,4,1,1,1,0,0,0,1,0,3,1,1,0.25,NA,NA,NA,NA,2,0.6771,0.6781,0.6675
"male",32,"sweden",3,1,NA,10,5,5,5,5,5,7,7,8,10,7,7,7,7,0,2,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9354,0.9553,1.0257
"female",63,"uk",3,1,3,5,2,4,3,3,3,6,1,1,10,6,5,5,4,70,5,NA,5,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9711,0.9666,0.9347
"male",25,"germany",3,1,3,7,5,4,3,3,4,8,7,9,6,5,6,5,6,35,4,5,4,1,1,0,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9853,0.9925,1.0364
"male",68,"spain",5,0,2,5,3,5,3,3,5,7,8,4,6,3,2,5,3,30,4,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.1681,1.1719,1.1378
"male",75,"sweden",6,0,NA,8,3,4,3,3,3,6,6,4,5,3,2,3,4,10,3,3,4,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9354,0.9243,0.8814
"male",69,"hungary",7,0,3,7,3,3,4,3,3,3,3,NA,8,2,4,2,4,6,4,2,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.4156,1.4074,1.3976
"female",74,"germany",2,0,2,5,4,3,4,2,4,3,3,3,8,1,5,5,4,30,2,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9648,0.962,0.9359
"female",59,"spain",5,1,2,2,4,5,4,4,4,7,9,8,8,4,5,4,5,15,3,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9347,0.9247,0.8852
"male",29,"spain",5,1,1,7,5,3,4,4,4,7,6,6,7,2,4,4,3,5,2,4,5,1,0,0,1,0,0,1,0,1,2,0.333333333333333,0.5,NA,1,NA,NA,2,0.9198,0.9179,1
"male",64,"romania",6,1,4,3,4,4,5,3,5,6,5,4,3,3,5,6,5,20,2,3,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.6694,0.6687,0.6453
"female",78,"germany",7,0,1,5,1,2,5,4,4,8,9,2,9,7,7,4,3,4,1,4,4,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9725,0.9661,0.9366
"male",63,"poland",6,1,1,5,3,3,3,3,3,7,7,4,7,4,4,4,4,23,1,3,3,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0881,1.0879,1.0366
"male",32,"hungary",3,0,3,5,NA,3,3,3,3,5,6,5,10,4,4,4,4,11,2,3,3,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.0377,1.0424,1.098
"male",57,"germany",2,0,1,2,3,4,4,3,4,4,5,6,8,4,6,5,5,1,3,3,4,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9196,0.9173,0.9061
"male",73,"germany",3,0,1,8,4,4,5,3,4,6,5,1,10,4,7,1,1,40,2,2,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9931,0.9897,0.982
"male",43,"spain",5,1,2,7,3,5,5,3,3,2,4,5,9,3,6,2,4,8,2,3,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9289,0.9317,0.941
"female",56,"spain",3,1,2,5,4,4,4,4,3,5,3,0,9,4,7,4,5,20,3,4,4,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9376,0.9362,0.9041
"male",58,"sweden",4,1,NA,8,1,3,3,1,2,0,0,0,10,6,3,3,3,75,3,3,2,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9255,0.9182,0.8786
"male",72,"spain",3,0,5,8,3,4,4,3,3,6,5,5,7,1,3,2,4,20,1,2,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.1681,1.1719,1.1378
"female",60,"germany",5,1,3,5,4,4,5,5,3,4,2,1,9,5,2,4,5,15,3,2,2,1,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9168,0.9147,0.89
"female",62,"romania",3,0,4,5,3,3,3,1,3,5,5,5,5,5,5,2,2,5,4,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.7414,0.7414,0.7005
"male",55,"spain",6,1,2,6,3,4,3,3,4,6,7,6,6,3,3,3,3,10,1,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0277,1.0177,1.0221
"male",30,"romania",7,1,4,NA,1,3,5,1,1,1,1,1,10,3,7,1,4,0,3,5,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8402,0.8403,0.8655
"female",66,"germany",3,0,1,6,3,4,4,3,4,5,4,4,9,5,5,1,3,30,4,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9648,0.962,0.9359
"female",73,"germany",2,0,2,5,1,3,1,1,3,0,0,0,10,7,7,1,1,80,2,5,5,1,1,0,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9725,0.9661,0.9366
"male",67,"uk",3,0,1,NA,3,3,4,3,3,6,4,2,8,6,5,4,5,12,5,4,4,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.0448,1.0477,1.0412
"female",73,"uk",3,0,3,5,4,4,3,3,2,6,2,2,10,3,1,2,2,70,5,5,5,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8243,0.8197,0.7874
"male",75,"sweden",2,0,NA,6,4,4,4,4,4,5,5,5,4,1,1,3,4,80,1,1,1,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.947,0.9467,0.9025
"female",53,"uk",4,0,3,7,3,4,4,3,3,5,5,NA,8,3,6,4,4,20,4,4,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.954,0.9627,0.9569
"male",68,"germany",3,1,3,9,2,3,3,2,2,3,3,2,9,4,6,3,3,40,4,5,4,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9885,0.9827,0.9653
"female",68,"germany",3,0,3,2,3,2,4,3,4,3,3,3,8,5,5,3,2,45,2,2,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9648,0.962,0.9359
"male",63,"germany",3,1,3,5,4,3,4,2,3,2,1,5,10,6,6,1,3,3,4,3,2,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9196,0.9173,0.9061
"female",69,"poland",7,0,2,10,4,4,4,4,4,5,7,8,1,1,3,4,7,9,NA,4,2,1,0,0,1,0,1,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.2889,1.2965,1.2231
"male",75,"uk",2,0,3,7,5,4,5,5,4,8,7,5,6,1,2,6,5,6,4,4,3,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9066,0.8991,0.8776
"male",61,"uk",3,0,3,4,2,4,2,3,2,4,3,3,10,6,3,1,2,15,5,4,5,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0448,1.0365,1.0314
"male",67,"sweden",2,0,NA,1,4,4,4,3,4,7,6,5,5,3,2,4,3,30,5,3,2,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.1081,1.1002,1.0674
"male",69,"germany",3,NA,2,5,4,3,4,4,4,7,8,3,10,1,1,1,1,10,4,3,2,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9885,0.9827,0.9653
"male",77,"uk",4,0,1,7,3,4,3,3,3,5,4,5,4,3,3,3,3,7,3,2,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0528,1.0514,1.0156
"male",33,"uk",6,1,2,5,3,3,3,NA,NA,6,5,5,6,4,3,4,4,20,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.0198,1.0152,1.0624
"female",37,"uk",6,1,2,9,1,1,2,1,1,2,0,0,10,7,5,1,1,15,5,4,5,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0403,1.0452,1.0807
"male",54,"uk",3,1,3,8,2,4,4,2,2,6,5,5,7,4,5,4,3,10,3,2,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2263,1.2216,1.1995
"female",53,"sweden",5,0,NA,5,4,4,4,2,3,8,5,3,8,2,1,3,4,30,1,1,1,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0579,1.0446,0.9852
"female",71,"sweden",6,0,NA,7,4,5,5,4,4,5,6,3,10,2,4,2,4,40,2,4,4,1,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9102,0.8953,0.8466
"male",81,"sweden",8,0,NA,7,4,5,4,4,3,7,8,5,5,1,1,5,5,33,2,1,3,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9354,0.9243,0.8814
"female",72,"uk",3,0,1,9,3,3,3,3,3,3,2,3,8,4,4,4,4,15,1,4,5,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8764,0.8714,0.8431
"male",35,"spain",3,1,4,3,3,4,4,3,3,2,4,5,2,1,3,3,4,20,4,3,2,1,0,1,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1.2874,1.2842,1.3727
"male",76,"germany",6,0,1,3,4,4,4,4,3,7,8,1,10,6,5,4,3,30,4,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.2651,1.258,1.2216
"male",59,"sweden",4,1,NA,4,4,3,3,1,3,5,NA,1,10,6,4,1,1,4,4,5,5,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.935,0.9336,0.9163
"female",51,"sweden",6,1,NA,10,2,3,3,2,1,2,9,1,10,5,5,2,2,25,2,3,5,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.911,0.903,0.8552
"female",60,"sweden",3,1,NA,5,3,3,3,3,3,0,3,3,8,4,4,4,4,50,3,NA,NA,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9006,0.8895,0.8439
"male",67,"uk",2,0,1,4,3,4,4,3,4,5,3,6,7,4,5,4,4,70,3,3,4,1,1,1,1,0,0,1,0,3,2,1,0.5,NA,NA,NA,NA,2,1.0528,1.0514,1.0156
"female",70,"uk",2,0,3,5,2,4,4,2,4,7,6,5,5,5,5,3,3,30,5,4,4,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8764,0.8714,0.8431
"female",73,"germany",3,0,3,1,4,4,4,3,3,5,5,2,10,5,7,2,2,20,4,4,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9777,0.9757,0.9474
"male",45,"sweden",4,1,NA,3,3,3,3,3,3,6,6,6,6,4,4,4,4,30,3,3,3,1,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9342,0.9254,0.9067
"male",60,"germany",6,1,3,5,3,3,3,3,3,5,5,5,5,4,4,4,4,10,3,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9196,0.9173,0.9061
"male",49,"uk",3,1,1,5,3,3,3,3,3,5,4,5,5,4,4,4,4,1,4,4,4,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.0109,1.0064,1.0032
"male",56,"uk",2,0,3,5,2,2,2,2,2,2,3,4,7,2,3,2,2,70,5,4,5,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9989,0.9908,0.9737
"male",81,"uk",2,0,3,10,2,2,4,3,2,1,0,0,10,6,1,1,1,30,5,5,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0448,1.0477,1.0412
"female",72,"uk",0,0,3,5,3,3,3,1,1,0,0,0,10,1,7,3,1,75,NA,NA,5,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8764,0.8714,0.8431
"female",74,"germany",2,0,2,5,3,3,3,3,3,7,NA,8,6,2,3,3,3,60,2,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9852,0.9849,0.9586
"male",42,"germany",2,0,1,1,5,4,4,5,4,8,8,8,5,2,2,2,2,30,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9791,0.9779,0.9718
"female",43,"spain",6,1,1,5,3,3,3,3,3,5,5,5,5,5,5,5,4,20,3,3,3,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,1,NA,NA,2,0.9513,0.9437,1
"male",41,"sweden",6,1,NA,5,3,4,4,3,3,4,7,3,7,4,5,4,4,20,3,2,4,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0983,1.0964,1.0698
"female",63,"germany",7,1,2,6,3,3,3,3,3,7,7,3,6,4,4,4,4,25,3,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9162,0.9122,0.8952
"male",49,"germany",4,1,1,2,3,3,3,3,3,5,5,5,5,4,4,2,2,25,2,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9583,0.9607,0.9386
"male",65,"spain",4,0,2,9,3,3,3,3,3,6,6,6,5,4,5,4,4,90,2,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.0711,1.0782,1.0547
"female",51,"germany",3,1,1,4,3,3,3,3,4,6,6,3,8,5,5,4,3,15,3,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9428,0.9445,0.9108
"female",47,"germany",3,1,1,5,3,2,2,2,2,1,1,1,9,5,6,2,2,3,3,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9632,0.9614,0.9429
"female",38,"germany",4,1,2,5,3,3,3,3,3,5,5,5,5,3,3,4,5,10,4,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9642,0.9661,0.9942
"male",49,"sweden",2,1,3,3,3,3,4,3,4,6,5,2,8,4,4,4,4,5,3,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0517,1.0542,1.029
"male",68,"uk",3,0,5,5,3,3,3,3,3,5,5,5,5,1,1,1,1,1,3,3,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9502,0.9473,0.9032
"male",58,"uk",3,1,3,7,3,4,4,3,2,5,4,4,6,4,3,2,2,16,2,4,5,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2117,1.2026,1.1642
"male",67,"germany",3,0,1,4,3,4,4,3,4,6,6,5,7,2,5,2,2,18,2,2,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9931,0.9897,0.982
"female",77,"germany",6,0,1,4,4,4,4,3,4,5,5,2,8,2,5,4,4,10,3,2,5,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2447,1.2368,1.1853
"female",60,"germany",4,1,1,6,3,4,4,3,3,4,4,2,8,6,2,1,1,19,4,5,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1.1671,1.1595,1.1135
"male",78,"sweden",1,0,NA,0,3,4,4,3,5,5,8,3,7,5,5,5,5,3,4,4,4,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.947,0.9467,0.9025
"male",56,"spain",5,1,2,4,2,4,3,2,2,2,2,0,9,6,6,2,1,12,2,4,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.8563,0.8488,0.8171
"female",58,"spain",6,1,5,5,3,3,3,3,3,4,5,4,5,2,2,4,4,10,3,3,3,1,1,1,1,0,0,1,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9456,0.9353,0.9079
"male",46,"sweden",3,1,NA,6,4,4,3,4,4,7,4,7,5,5,5,4,5,100,3,2,2,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9342,0.9254,0.9067
"female",56,"uk",2,1,1,NA,4,4,4,4,4,7,0,5,5,NA,NA,NA,NA,40,3,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.1018,1.0963,1.0445
"female",63,"germany",6,1,1,5,4,4,4,3,2,8,10,5,8,1,4,5,4,30,2,4,4,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8855,0.886,0.8492
"female",67,"germany",4,1,1,6,4,5,5,4,5,9,8,6,5,1,1,4,5,7,1,1,1,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9648,0.962,0.9359
"male",55,"uk",7,0,1,2,5,5,4,5,5,10,10,10,2,1,1,5,4,1,1,1,1,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.1207,1.119,1.1041
"female",46,"germany",7,1,2,6,3,3,3,3,3,5,6,6,6,3,5,4,3,15,3,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9632,0.9614,0.9429
"male",73,"uk",2,0,1,6,3,3,3,3,3,6,7,8,10,1,1,1,1,20,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.0448,1.0477,1.0412
"male",52,"sweden",5,1,66,3,3,3,3,3,3,6,6,6,8,2,4,5,5,30,3,4,5,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.0983,1.0964,1.0698
"male",51,"germany",7,1,3,5,3,4,4,3,4,6,5,5,7,3,5,3,4,21,3,3,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9868,0.9821,0.9725
"male",52,"germany",3,0,1,5,3,2,4,2,3,0,0,0,10,6,4,3,3,8,3,2,2,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9868,0.9821,0.9725
"male",49,"germany",6,1,1,4,3,1,3,3,1,4,3,2,10,7,7,1,1,2,5,5,5,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.263,1.2573,1.2308
"male",75,"uk",2,0,3,7,3,4,4,2,3,4,5,3,10,6,4,4,4,40,5,4,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.0763,1.0686,1.0479
"male",66,"spain",4,0,2,5,3,3,3,3,3,7,8,5,5,4,3,5,4,30,3,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.8595,0.8581,0.8328
"male",50,"germany",7,1,1,5,4,2,4,4,4,3,3,3,7,4,5,4,4,20,4,3,2,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9921,0.9919,0.9837
"male",56,"germany",2,1,1,5,4,4,4,4,3,4,6,5,9,4,4,4,4,10,2,1,1,1,1,1,1,0,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9001,0.9012,0.8752
"male",52,"sweden",5,1,NA,3,3,3,3,3,3,5,5,4,8,2,2,4,4,20,5,3,4,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.0983,1.0964,1.0698
"male",77,"germany",3,0,3,5,4,4,3,3,3,5,5,5,5,2,3,4,4,20,3,3,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9938,0.9924,0.9764
"male",74,"germany",3,0,2,5,4,4,4,4,3,6,5,0,7,5,4,4,5,0,4,2,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.7949,0.7893,0.9773
"female",35,"germany",3,1,3,5,3,4,3,3,3,5,3,2,8,4,5,1,3,40,2,3,3,1,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9694,0.9757,1.0056
"male",78,"sweden",3,0,NA,5,4,4,4,3,4,4,5,4,7,1,3,1,4,15,3,3,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9354,0.9243,0.8814
"male",58,"germany",3,1,2,5,4,4,3,3,3,4,3,0,10,4,4,3,2,20,3,4,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9312,0.9278,0.9226
"male",67,"uk",6,1,1,9,1,2,3,1,1,0,5,0,9,2,2,3,1,2,2,4,5,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.1294,1.1277,1.1105
"female",81,"uk",6,0,3,9,3,4,4,3,3,5,4,NA,10,2,4,3,4,20,5,4,4,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9787,0.9741,0.9401
"male",65,"hungary",4,0,2,5,3,2,2,1,1,3,5,2,7,2,3,2,1,10,2,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.4395,1.4345,1.4281
"male",59,"hungary",6,1,2,9,3,3,3,3,3,7,7,8,5,1,1,5,5,10,3,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.7878,0.7829,0.7762
"female",74,"germany",3,0,1,2,5,3,4,2,2,6,6,6,9,2,2,4,4,18,2,3,3,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9852,0.9849,0.9586
"female",67,"germany",6,0,2,5,4,4,4,4,4,6,5,2,7,5,5,4,4,20,2,4,3,1,1,0,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9648,0.962,0.9359
"male",53,"poland",6,1,2,5,3,3,3,3,3,7,4,5,5,2,1,3,4,95,1,3,3,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9506,0.9398,0.9534
"male",66,"germany",4,NA,3,5,3,4,3,3,4,3,7,3,9,4,5,4,4,6,3,3,3,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9938,0.9924,0.9764
"male",67,"germany",2,0,2,6,3,3,3,3,3,3,3,3,10,4,6,3,3,50,3,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9807,0.9785,0.9645
"male",59,"spain",4,1,2,5,3,3,3,3,3,8,8,8,6,1,1,2,4,20,2,2,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9126,0.9129,0.8933
"male",68,"germany",7,0,1,NA,3,3,3,2,3,1,2,2,9,1,4,1,1,10,1,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9885,0.9827,0.9653
"male",29,"romania",7,1,4,5,1,1,1,1,1,0,0,0,5,1,1,1,1,0,4,3,3,1,0,1,0,0,0,1,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.8927,0.8923,0.9384
"female",54,"spain",3,1,1,7,3,3,3,3,3,4,5,1,6,1,4,4,5,40,3,4,4,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9624,0.9545,0.9564
"female",65,"uk",3,0,3,5,4,4,3,3,2,7,5,7,5,1,1,1,2,25,3,3,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9787,0.9741,0.9401
"male",35,"germany",6,1,2,4,3,3,3,3,4,3,5,4,10,4,4,2,4,3,3,3,5,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.98,0.9827,1.0246
"male",36,"romania",3,1,4,5,3,3,3,3,3,8,8,7,7,5,5,5,5,8,2,3,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.6799,0.6802,0.7049
"female",41,"spain",4,0,2,9,5,5,5,5,5,7,5,5,10,7,7,7,7,50,4,4,4,1,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1.0764,1.0819,1.1543
"male",63,"spain",4,0,1,5,3,3,3,3,3,NA,5,5,5,4,4,4,4,10,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9098,0.9017,0.8747
"female",52,"uk",3,1,3,3,3,3,3,3,3,6,3,2,8,NA,NA,NA,NA,20,NA,4,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.8677,0.8704,0.83
"female",42,"poland",3,0,2,5,3,3,3,3,3,5,5,5,5,4,4,4,4,50,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.2473,1.2327,1.1852
