"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","part_in_W2","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum"
"female",46,"sweden",7,1,NA,2,4,3,4,5,5,6,5,8,6,1,3,2,5,30,1,4,2,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,21
"female",30,"romania",6,0,3,9,3,4,4,4,4,6,8,8,4,4,3,2,5,3,3,2,3,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,19
"female",49,"romania",5,0,4,5,3,4,4,2,4,6,2,3,5,1,4,1,3,25,3,2,3,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,17
"female",30,"poland",7,1,2,9,2,4,4,3,3,4,7,5,5,2,5,1,5,10,2,3,4,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,16
"female",63,"sweden",1,0,NA,5,3,2,3,3,4,0,0,0,10,5,5,1,2,85,4,4,5,1,0,0,1,0,0,1,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,15
"female",36,"hungary",7,1,1,3,4,4,4,4,4,5,5,6,5,3,3,4,4,2,1,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,20
"female",68,"spain",5,0,1,0,4,5,5,4,3,10,10,10,10,1,5,4,5,100,2,3,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,21
"female",42,"germany",3,1,1,5,5,4,5,5,4,8,6,5,6,1,4,5,5,3,4,1,2,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,23
"male",31,"romania",6,1,4,5,3,4,4,3,4,10,1,1,1,1,1,3,1,5,2,2,2,1,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,18
"male",52,"germany",3,1,3,4,5,3,5,5,4,7,4,4,8,4,5,2,4,12,3,3,3,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,22
"female",56,"spain",4,1,1,8,4,5,4,4,3,6,5,5,8,2,5,4,4,70,2,4,4,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,20
"female",53,"germany",6,1,1,6,3,2,3,1,4,6,2,0,7,6,6,2,2,13,4,3,5,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,1,13
"male",42,"uk",7,1,1,2,4,3,3,4,3,5,3,5,8,4,3,1,5,40,3,4,4,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,17
"male",75,"uk",6,0,1,6,2,2,4,2,2,3,3,1,7,2,1,2,2,25,2,4,5,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,12
"male",42,"uk",7,1,1,5,4,3,3,2,1,3,1,2,8,5,5,2,2,35,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,13
"male",47,"sweden",7,0,NA,10,1,1,1,1,1,0,0,0,10,7,1,1,1,90,5,NA,NA,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,1,5
"female",58,"germany",3,1,1,3,4,4,3,3,3,5,5,5,10,1,6,4,4,42,3,3,3,1,1,0,1,0,1,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,17
"female",47,"uk",6,0,1,4,3,4,4,3,3,5,6,NA,6,1,6,6,6,70,2,NA,NA,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,17
"female",51,"spain",4,1,1,5,3,3,4,4,3,4,5,1,10,4,4,4,4,50,3,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,17
"female",59,"spain",5,1,1,3,NA,NA,NA,NA,NA,5,5,2,6,4,5,3,4,20,4,3,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,NA
"female",41,"romania",6,1,4,7,1,1,1,1,1,3,1,2,8,2,2,2,2,10,2,2,2,1,0,0,0,1,1,1,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,5
"male",40,"poland",6,1,2,8,3,3,3,3,3,5,4,3,5,6,4,1,3,1,3,4,3,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,15
"male",60,"sweden",2,0,NA,0,2,5,5,2,5,0,2,1,8,2,2,2,2,50,3,1,1,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,19
"female",58,"uk",2,1,1,5,1,1,1,1,1,0,0,0,10,7,7,1,1,90,5,NA,NA,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,5
"female",51,"spain",6,1,2,3,4,4,4,4,4,7,8,NA,NA,1,3,6,5,15,3,2,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,20
"female",50,"hungary",2,0,2,6,3,3,4,2,2,3,2,0,8,6,6,1,1,5,5,2,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,14
"female",43,"romania",6,1,5,5,4,4,4,4,4,8,5,5,3,1,2,2,4,2,1,1,1,1,1,1,0,1,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,20
"female",39,"spain",6,1,1,2,3,5,4,4,4,7,7,5,6,3,3,6,6,10,2,3,4,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,20
"female",50,"spain",4,1,2,5,4,4,4,4,4,NA,5,5,4,4,4,4,4,8,2,3,3,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,20
"male",23,"spain",4,1,1,3,3,4,4,4,4,NA,6,4,3,1,1,1,4,35,2,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,0,19
"male",52,"uk",2,1,1,7,3,3,3,4,4,4,4,5,7,5,4,3,2,23,3,3,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,1,1,1,0,17
"female",51,"spain",4,0,2,5,4,5,4,4,3,7,5,4,6,1,2,5,5,35,1,2,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,20
"female",37,"romania",6,1,4,5,2,4,4,3,4,7,5,6,5,4,5,2,2,10,3,3,4,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,17
"female",64,"uk",6,1,5,5,4,3,3,4,3,2,0,0,10,6,5,1,2,20,5,5,5,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,17
"male",60,"hungary",3,1,1,6,3,3,3,3,3,4,5,3,7,1,6,2,3,2,4,2,2,1,1,1,0,1,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,15
"male",25,"hungary",5,1,1,5,3,3,3,3,3,5,2,2,10,7,4,1,1,2,3,2,2,1,0,1,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,15
"female",57,"poland",7,1,1,0,2,4,4,3,4,7,8,5,5,1,2,1,1,6,1,2,1,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,17
"female",72,"germany",7,0,1,5,4,3,4,3,3,8,5,3,10,4,6,4,4,7,3,4,4,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,17
"female",34,"poland",7,1,2,5,3,3,3,3,4,6,5,3,7,2,6,4,4,1,4,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,16
"female",57,"poland",3,0,2,9,4,4,4,4,4,6,5,6,6,3,2,1,5,10,3,2,3,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,20
"female",58,"poland",6,1,2,6,3,3,4,4,4,7,5,5,6,3,4,2,6,10,2,3,4,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,18
"female",51,"spain",6,1,2,3,4,3,4,4,3,5,4,4,5,2,4,2,3,8,5,4,3,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,18
"female",54,"sweden",3,1,NA,7,4,4,4,4,4,1,5,5,8,4,6,4,4,3,2,3,4,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,20
"female",31,"spain",6,1,5,5,3,5,5,3,4,6,5,4,2,6,5,4,4,10,3,4,4,1,0,1,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,20
"female",42,"romania",8,1,66,3,3,3,4,3,3,5,5,5,5,2,4,2,4,20,2,2,2,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,16
"male",65,"spain",6,0,2,4,4,3,5,3,4,6,5,5,5,1,3,4,4,22,1,2,2,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,19
"female",60,"poland",3,0,2,10,3,2,2,3,3,2,1,1,3,5,7,3,6,10,4,3,3,1,0,0,0,0,0,0,1,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,13
"male",40,"hungary",7,1,66,8,2,2,2,2,2,5,5,5,5,6,6,2,2,4,3,2,2,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,10
"male",71,"romania",6,1,4,6,4,2,3,4,4,4,6,0,8,4,1,1,1,20,5,2,2,1,0,0,0,1,0,1,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,17
"male",50,"romania",7,1,4,9,4,3,5,3,2,10,8,8,7,1,3,1,5,1,1,2,2,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,17
"male",48,"spain",6,1,1,0,5,5,5,5,5,10,5,7,5,2,2,6,5,15,2,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,25
"male",34,"spain",6,1,2,4,4,3,4,4,3,7,7,4,6,4,5,3,4,15,1,2,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,18
"male",43,"poland",7,1,2,NA,4,4,4,4,4,7,4,6,6,4,3,4,5,10,4,4,4,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,20
"female",56,"uk",7,1,3,8,4,4,3,4,3,5,5,3,6,2,3,2,4,15,3,4,4,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,18
"female",37,"germany",7,1,1,3,4,2,3,4,4,3,3,4,6,4,4,4,5,5,1,2,2,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,17
"female",23,"sweden",6,1,NA,1,5,5,5,5,5,6,7,8,7,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,25
"male",50,"romania",3,1,1,5,3,3,3,3,3,5,5,5,5,1,1,4,4,5,3,2,2,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,15
"male",57,"romania",6,1,4,8,3,3,4,4,4,6,5,5,6,2,2,3,5,3,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,18
"male",68,"romania",6,1,4,5,3,3,4,4,3,8,5,5,5,1,1,4,5,2,3,1,1,1,0,0,0,0,1,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,17
"female",50,"uk",3,0,3,4,2,4,2,4,2,7,5,4,5,4,3,5,5,25,2,4,5,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,14
"male",68,"uk",2,0,3,7,2,2,3,2,1,2,0,3,10,7,5,2,3,30,5,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,10
"male",32,"poland",7,0,2,10,2,4,3,2,3,2,2,5,8,7,7,2,5,20,3,4,4,1,0,1,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,14
"male",34,"uk",2,1,2,5,2,2,2,2,2,1,0,0,10,7,2,2,2,10,5,5,4,1,1,0,1,0,0,1,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,10
"female",39,"romania",7,1,4,7,4,4,4,4,4,7,6,3,3,1,2,4,4,2,3,4,4,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,20
"female",40,"romania",6,1,66,5,3,4,4,3,4,6,3,6,6,6,6,1,4,20,5,4,4,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,18
"male",66,"spain",8,1,2,10,1,5,3,NA,5,8,2,5,10,1,7,7,7,20,4,NA,4,1,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,NA
"male",46,"poland",4,1,2,1,2,2,3,1,1,1,1,1,1,6,3,1,1,1,3,3,3,1,0,1,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,1,1,1,0,9
"female",68,"poland",7,0,1,3,5,4,5,4,4,6,7,6,5,2,1,4,6,5,2,2,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,22
"male",70,"sweden",5,0,NA,9,5,NA,4,5,5,10,10,NA,NA,1,3,2,NA,2,3,1,NA,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,NA
"female",51,"hungary",4,1,1,5,2,3,3,3,3,2,0,4,4,2,5,NA,NA,4,1,3,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,14
"male",70,"hungary",6,0,1,4,4,3,4,3,4,5,8,5,8,2,2,1,2,6,3,3,2,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,18
"female",48,"hungary",2,1,1,5,1,1,2,1,2,0,0,0,10,7,6,5,1,8,3,3,NA,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,7
"male",68,"poland",6,0,1,4,3,4,4,4,5,8,8,8,5,3,3,5,6,0,3,1,1,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,20
"male",23,"hungary",4,0,5,5,3,4,4,4,4,10,8,0,6,5,5,4,2,30,2,1,1,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,19
"female",20,"hungary",3,0,1,5,3,4,3,3,3,6,4,4,4,1,3,4,3,8,2,3,2,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,16
"male",20,"hungary",3,0,2,6,2,3,4,2,3,3,4,4,9,6,5,2,2,10,4,4,4,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,14
"male",54,"hungary",2,1,2,7,3,3,3,3,3,5,5,NA,7,2,1,2,2,1,3,2,1,1,1,0,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,15
"female",43,"poland",7,1,2,5,4,3,5,4,4,7,NA,7,7,2,4,2,6,2,3,2,2,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,20
"male",63,"romania",5,1,4,4,4,4,3,3,4,4,4,2,8,3,4,4,2,10,4,4,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,18
"female",23,"germany",3,1,2,NA,3,5,5,3,3,3,0,2,2,4,5,3,4,50,2,5,3,1,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,19
"female",64,"hungary",6,0,1,5,4,3,4,4,4,6,5,5,5,2,2,4,4,14,2,2,2,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,19
"female",41,"hungary",7,1,1,3,3,3,3,3,3,6,6,4,4,1,1,1,1,10,1,2,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,15
"male",58,"hungary",2,1,5,10,2,2,2,2,2,2,5,0,10,5,2,NA,2,1,4,2,2,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,10
"male",38,"spain",6,1,1,6,3,5,5,4,4,7,7,5,4,2,4,3,5,15,1,2,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,21
"female",70,"germany",5,0,1,4,3,3,3,3,3,6,6,5,6,1,2,4,4,2,2,4,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,15
"male",51,"germany",5,1,1,5,3,1,4,3,4,6,3,0,10,7,5,2,4,10,5,4,4,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,15
"female",22,"hungary",3,0,66,5,4,5,5,4,4,6,6,5,8,4,5,5,4,10,4,4,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,22
"female",64,"hungary",3,0,66,3,3,3,3,4,3,3,5,5,5,3,6,3,4,20,2,2,2,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,16
"female",65,"spain",5,0,1,5,1,2,3,1,2,3,5,2,7,5,5,3,3,10,4,3,4,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,9
"female",20,"poland",3,0,2,3,3,4,4,3,4,3,1,3,10,1,3,1,3,40,4,4,3,1,0,1,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,18
"female",55,"romania",3,1,4,5,3,3,4,3,4,5,5,5,6,2,5,4,4,5,3,3,4,1,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,17
"female",25,"romania",6,1,4,10,3,3,4,3,3,6,0,7,4,1,2,5,5,10,2,2,1,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,16
"female",34,"poland",7,1,1,4,2,3,3,2,4,5,4,4,7,6,6,3,3,1,4,3,3,1,1,1,0,1,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,14
"male",54,"hungary",2,1,1,10,3,2,1,2,3,5,7,2,8,5,4,3,6,8,5,1,3,1,0,0,0,1,1,1,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,11
"female",32,"spain",6,1,2,7,3,3,4,3,3,5,3,2,6,5,4,4,3,15,3,4,5,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,16
"male",46,"poland",6,1,2,8,4,3,3,2,3,4,3,3,7,3,7,NA,7,5,5,2,3,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,15
"male",46,"uk",7,1,1,0,1,1,3,1,3,0,0,0,10,6,2,1,1,6,5,5,5,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,9
"female",49,"romania",6,1,66,5,1,3,3,2,3,2,3,1,10,4,5,1,3,1,2,3,2,1,1,1,0,1,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,12
"female",22,"poland",6,0,1,5,4,4,4,5,5,6,4,5,7,3,4,1,2,2,2,3,3,1,1,0,0,1,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,22
"female",66,"hungary",2,0,1,5,2,4,5,2,5,0,0,0,10,7,7,1,1,20,2,3,2,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,18
"male",73,"germany",4,0,1,4,4,4,3,3,3,5,5,1,10,4,5,2,1,12,3,4,5,1,1,1,1,0,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,17
"male",32,"romania",6,1,1,5,3,4,5,3,4,7,6,NA,7,2,4,4,6,2,4,3,3,1,0,0,1,1,0,1,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,19
"female",46,"spain",6,0,1,3,3,5,5,4,5,NA,NA,5,7,NA,5,NA,4,10,2,3,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,22
"male",36,"hungary",4,1,2,7,3,3,4,2,3,5,1,5,8,4,7,5,3,5,5,2,4,1,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,0,15
"female",30,"romania",3,1,4,4,4,4,4,4,4,5,4,4,NA,3,2,4,4,20,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,20
"male",45,"romania",3,1,4,4,4,3,4,3,5,4,3,3,7,2,2,1,2,3,2,2,2,1,0,1,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,19
"female",56,"spain",6,1,2,3,3,3,3,3,3,0,1,0,10,5,7,1,3,70,3,3,3,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,15
"male",46,"spain",4,1,2,2,4,4,4,4,4,7,8,9,6,1,2,6,5,5,2,2,3,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,20
"male",23,"germany",3,0,1,4,3,3,3,3,3,5,NA,5,NA,1,2,1,1,4,2,3,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,15
"female",45,"romania",7,1,4,8,2,2,4,2,4,6,5,5,4,4,4,4,3,5,3,2,3,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,14
"male",49,"romania",6,1,4,5,1,3,3,1,3,2,4,3,8,7,7,1,2,1,5,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,11
"female",45,"poland",7,1,2,5,4,3,4,4,4,4,1,2,7,6,7,1,7,10,2,2,2,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,19
"male",62,"spain",5,1,1,5,2,3,5,2,3,1,0,0,9,4,7,2,2,10,2,4,4,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,15
"male",62,"hungary",6,1,1,2,3,2,5,3,1,5,5,5,10,4,7,1,1,1,2,1,1,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,14
"male",56,"poland",3,1,1,3,3,4,5,4,5,10,9,7,5,1,1,3,3,10,1,1,1,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,21
"female",48,"sweden",3,1,66,8,4,4,4,3,3,5,5,3,5,4,4,4,4,20,4,2,3,1,1,0,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,18
"female",25,"sweden",3,1,NA,7,5,5,5,5,3,3,7,5,5,1,1,6,6,20,3,3,2,1,0,1,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,1,1,1,0,23
"male",62,"poland",7,1,1,1,3,2,4,3,3,7,3,3,5,4,4,5,5,2,2,3,3,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,15
"female",20,"hungary",4,1,5,5,1,4,5,2,1,0,0,5,10,7,7,1,1,10,5,5,4,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,13
"female",32,"hungary",5,1,2,3,3,4,4,4,4,7,7,8,6,4,5,5,4,20,2,1,1,1,0,1,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,19
"female",42,"hungary",2,0,1,5,1,3,3,1,3,4,0,0,10,7,7,1,1,2,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,11
"male",36,"romania",7,1,1,5,5,5,5,5,5,10,10,10,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,25
"male",71,"poland",6,0,2,4,4,2,4,3,3,8,2,3,8,6,7,3,6,0,2,5,4,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,1,16
"female",53,"hungary",5,0,66,9,2,2,2,2,2,1,1,1,10,5,6,1,1,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,10
"male",65,"hungary",3,0,1,6,5,3,4,5,4,6,7,7,5,1,1,5,5,2,1,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,21
"male",59,"hungary",3,0,2,7,4,4,4,4,3,6,5,5,7,5,4,2,2,20,3,1,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,19
"female",50,"hungary",3,1,6,6,4,5,5,4,4,6,6,5,5,3,5,2,4,30,2,1,1,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,22
"male",69,"poland",3,0,2,4,4,4,5,4,5,10,7,8,5,1,1,4,4,2,1,2,2,1,1,1,0,1,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,22
"female",63,"poland",7,1,2,0,5,3,3,3,3,5,5,10,5,4,4,4,4,20,5,1,1,1,1,0,0,0,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,2,1,1,1,1,17
