"vote20jb","apppres5","taxecon","billtax","trade2","trade4","richpoor2","immignum","refugees","dreamer","wall5","pathway","famsep","freecol","diversity5","gw1","gw2","prek","science","rr2","age","gender","educ","marstat","race","employ","faminc_new","ideology","party_id","vote16post","religpew","region","compl_data$weight","ability"
"2","0","6","2","2","2","1","3","3","2","0","2","5","4","0","2","1","1","5","2",75,"1","post_grad","married","white","retired","12","moderate","independent","clinton","christian","south",0.826789085004023,0.829275858480006
"4","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",24,"0","four_yr_college","never_married","white","full_time","5","moderate","republican","no_vote","no_rel","south",1.22384370881447,-0.496169414435352
"3","0","6","3","3","3","5","3","2","2","0","1","5","3","0","1","1","2","3","4",63,"0","two_yr_college","divorced","white","disabled","1","moderate","republican","other","other_rel","south",0.595714545600082,-0.0381838482328011
"2","0","4","4","3","3","3","3","3","1","0","3","3","2","1","3","2","3","3","3",34,"0","high_school","married","white","homemaker","1","liberal","republican","no_vote","christian","south",0.852032290290754,-0.866697231359771
"1","1","1","7","2","1","4","4","3","2","1","4","5","7","1","5","2","4","4","4",57,"1","post_grad","married","white","retired","6","conservative","republican","trump","christian","west",1.25802472009798,0.829275858480006
"3","0","4","6","3","2","5","4","2","2","0","2","5","7","0","4","4","5","3","3",50,"1","post_grad","married","white","full_time","9","conservative","republican","other","mormon","west",0.666947515743478,-0.174762385142252
"1","1","2","6","2","2","4","4","2","1","1","3","5","7","0","5","5","2","2","5",42,"0","four_yr_college","married","white","full_time","8","very conservative","republican","trump","christian","west",0.97655235423795,-0.180194977787794
"1","1","1","7","1","1","5","7","6","1","1","5","4","7","0","5","5","7","4","5",56,"1","some_college","married","white","retired","8","very conservative","republican","trump","christian","west",0.987939721720832,0.829275858480006
"1","1","2","5","2","2","5","7","6","1","1","4","3","7","0","4","4","7","2","4",61,"1","two_yr_college","married","white","full_time","9","conservative","republican","trump","christian","west",0.906159216192872,0.829275858480006
"2","0","7","1","3","2","1","3","2","2","0","1","5","4","1","1","1","2","5","2",68,"0","post_grad","married","white","part_time","5","moderate","democrat","clinton","no_rel","northeast",1.02996454702489,0.49232750386146
"2","1","2","5","3","3","3","4","3","2","0","3","3","5","0","5","2","3","2","2",64,"0","high_school","never_married","white","disabled","3","conservative","republican","trump","christian","west",1.07978658850445,-0.866697231359771
"1","1","1","7","2","2","5","4","5","2","1","5","2","7","1","5","3","3","3","5",63,"0","post_grad","married","white","disabled","11","conservative","republican","trump","jewish","south",0.746904935636401,0.185616560394241
"1","1","1","5","2","1","3","4","5","2","1","1","4","7","1","3","3","7","2","2",63,"1","high_school","married","white","retired","9","conservative","republican","trump","no_rel","midwest",0.847649185791497,0.829275858480006
"2","0","6","1","4","2","2","3","4","2","0","1","5","2","1","1","1","2","5","1",27,"1","four_yr_college","never_married","white","part_time","6","liberal","democrat","clinton","no_rel","west",1.08737874806145,-0.866697231359771
"1","1","5","5","4","3","2","5","5","2","0","4","3","6","1","1","2","4","4","5",55,"0","four_yr_college","divorced","mixed","full_time","3","moderate","republican","trump","christian","south",0.762368263997518,0.49232750386146
"2","0","2","1","2","1","4","4","4","2","0","2","5","7","0","2","3","4","5","3",63,"1","two_yr_college","civil","white","retired","5","moderate","republican","trump","no_rel","northeast",0.820011188995185,0.829275858480006
"1","1","1","7","2","2","5","5","7","1","1","5","1","7","1","5","5","7","2","5",63,"1","two_yr_college","married","mixed","retired","9","very conservative","independent","trump","christian","west",0.747375093512793,0.49232750386146
"3","0","3","3","5","4","1","7","6","2","0","2","5","2","1","1","2","7","4","4",43,"1","some_college","never_married","white","full_time","2","moderate","independent","no_vote","no_rel","northeast",0.977629567351576,-0.866697231359771
"1","1","1","7","1","1","5","3","6","2","1","1","5","6","0","4","1","5","4","4",56,"1","four_yr_college","married","white","disabled","5","conservative","republican","clinton","christian","south",1.18015681611182,0.829275858480006
"2","0","4","2","3","3","2","4","4","2","0","2","4","1","1","3","3","1","2","2",54,"0","two_yr_college","divorced","native_american","homemaker","5","conservative","independent","no_vote","christian","west",0.842724735863832,-0.866697231359771
"1","1","4","7","3","2","5","4","4","2","1","2","5","7","0","4","4","7","5","5",56,"1","four_yr_college","married","white","full_time","12","conservative","republican","trump","christian","south",1.11454361473121,-0.866697231359771
"2","0","3","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",23,"0","four_yr_college","civil","white","full_time","4","liberal","democrat","clinton","christian","northeast",1.34715630903953,-0.496169414435352
"1","1","1","7","1","1","5","4","1","1","1","1","1","7","0","5","5","7","1","5",62,"1","four_yr_college","married","white","retired","10","very_liberal","republican","trump","christian","south",1.11454361473121,0.49232750386146
"4","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",46,"0","two_yr_college","married","white","full_time","11","conservative","republican","trump","christian","south",0.893689163744461,-0.866697231359771
"3","0","4","7","3","2","5","3","1","2","0","1","4","6","1","5","2","5","3","4",48,"1","some_college","married","white","part_time","10","moderate","independent","other","no_rel","northeast",0.587296679751654,0.49232750386146
"4","0","4","4","3","3","3","4","2","2","0","2","2","4","0","3","3","4","5","1",56,"0","some_college","divorced","hispanic","disabled","1","liberal","independent","no_vote","no_rel","northeast",0.674152199119108,-0.496169414435352
"2","0","4","2","2","2","2","3","3","2","0","2","5","4","1","2","2","2","5","3",62,"0","post_grad","never_married","asian","retired","6","moderate","democrat","clinton","no_rel","northeast",0.863058744956931,0.829275858480006
"4","1","3","5","3","2","4","5","5","2","1","2","4","6","1","1","1","4","2","5",60,"0","high_school","married","white","retired","5","moderate","independent","no_vote","no_rel","south",0.859624473676246,-0.496169414435352
"2","0","7","4","2","2","1","2","1","2","0","1","5","2","1","1","1","1","5","1",61,"0","post_grad","widowed","white","full_time","11","liberal","democrat","clinton","christian","midwest",0.979980260428487,0.310796619831025
"1","1","1","7","1","1","5","4","1","2","1","2","5","7","1","4","1","2","3","4",61,"1","some_college","married","white","retired","2","very conservative","republican","trump","christian","northeast",1.01608286122794,-0.180194977787794
"2","0","5","1","3","2","1","3","1","2","0","1","5","1","1","1","1","1","5","2",71,"0","four_yr_college","widowed","white","retired","7","very_liberal","democrat","other","no_rel","midwest",0.569975161366073,0.829275858480006
"2","0","7","2","5","2","1","2","1","2","0","1","5","4","1","1","1","1","5","1",46,"0","four_yr_college","married","other_race","full_time","9","liberal","independent","clinton","no_rel","west",0.807248896545865,0.49232750386146
"1","0","1","4","2","2","3","7","4","1","1","4","3","4","0","2","1","1","3","5",43,"1","four_yr_college","married","white","full_time","5","very conservative","independent","trump","no_rel","west",1.21015887656044,0.829275858480006
"2","0","7","1","3","2","1","1","2","2","0","1","3","7","1","1","1","1","5","1",57,"0","some_college","married","white","unemployed","3","liberal","democrat","no_vote","no_rel","northeast",0.91774449889729,-0.866697231359771
"1","1","1","7","5","1","4","4","6","2","1","5","3","7","0","2","3","3","2","3",71,"1","high_school","married","white","full_time","8","conservative","republican","trump","christian","northeast",0.971402016649825,0.829275858480006
"4","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",23,"0","four_yr_college","never_married","white","full_time","4","moderate","republican","no_vote","no_rel","west",1.14423143123507,-0.496169414435352
"1","1","3","7","2","2","4","5","3","2","1","5","3","7","0","5","5","7","3","4",30,"0","four_yr_college","married","white","part_time","8","very conservative","republican","other","christian","midwest",0.756314517393667,0.0384082087705089
"4","0","6","5","4","5","4","6","6","2","0","2","3","5","0","3","3","4","4","3",34,"0","post_grad","divorced","white","other_empl","4","liberal","republican","no_vote","christian","south",1.02836319189494,-0.866697231359771
"1","0","4","4","3","3","3","4","5","1","1","2","5","4","0","2","2","4","3","3",52,"0","some_college","married","hispanic","part_time","2","moderate","republican","no_vote","christian","west",0.674152199119108,-0.866697231359771
"1","1","3","2","2","2","1","2","3","1","0","2","3","6","1","1","2","2","3","2",31,"0","four_yr_college","separated","native_american","unemployed","1","conservative","republican","no_vote","muslim","south",0.702921453765476,-0.174762385142252
"1","1","3","2","2","2","3","5","7","1","1","3","3","5","1","2","2","6","3","4",61,"0","four_yr_college","widowed","asian","full_time","10","conservative","independent","no_vote","no_rel","west",0.718082216782742,-0.387596693726537
"2","0","7","1","3","1","4","4","1","2","0","2","5","1","1","1","1","1","5","2",62,"1","four_yr_college","married","white","retired","10","liberal","democrat","clinton","christian","midwest",1.18015681611182,-0.174762385142252
"1","1","4","4","3","2","2","7","7","1","1","5","4","7","0","1","1","3","3","2",59,"0","two_yr_college","divorced","white","unemployed","7","moderate","republican","trump","christian","west",0.988390838054461,0.49232750386146
"2","0","7","1","4","1","1","2","1","2","0","1","5","2","1","1","1","1","5","2",64,"0","four_yr_college","married","white","part_time","6","liberal","democrat","clinton","christian","west",1.0029772835284,0.49232750386146
"2","0","7","2","3","2","2","2","1","2","0","1","5","4","1","1","1","1","5","1",60,"0","post_grad","never_married","white","full_time","11","moderate","democrat","clinton","christian","west",0.87396232980565,0.49232750386146
"1","1","4","1","3","3","2","6","2","2","0","3","4","4","0","1","1","4","1","3",56,"1","post_grad","married","black","retired","1","very conservative","independent","trump","no_rel","west",0.786126420575161,-0.637029270556552
"1","1","1","3","2","1","2","6","3","2","1","4","4","7","0","2","1","6","3","4",83,"0","high_school","married","white","retired","8","conservative","republican","trump","christian","south",0.954396916008379,0.49232750386146
"2","0","5","7","4","1","3","5","3","2","1","2","5","3","1","1","1","1","3","1",66,"0","two_yr_college","divorced","black","retired","4","liberal","democrat","clinton","christian","south",1.07311171719203,0.310796619831025
"1","0","3","7","4","4","5","3","6","1","0","5","4","7","0","5","5","5","1","5",66,"1","four_yr_college","married","white","full_time","6","very conservative","republican","trump","christian","south",0.904529295661614,0.49232750386146
"3","0","7","1","4","1","1","1","1","2","0","1","5","1","1","1","1","1","5","1",37,"1","post_grad","never_married","white","part_time","3","very_liberal","democrat","other","no_rel","south",0.439926631358342,-0.249543902218619
"2","0","4","3","3","1","1","2","1","2","0","1","5","2","1","1","1","1","4","2",63,"0","high_school","married","white","retired","11","very_liberal","democrat","clinton","mormon","west",1.14335364316539,0.49232750386146
"1","1","1","3","3","1","4","6","3","2","1","1","5","7","1","4","1","4","3","5",55,"1","post_grad","married","white","full_time","11","very conservative","republican","other","mormon","west",0.747853057140084,0.49232750386146
"1","1","1","6","4","2","5","4","3","2","1","5","3","7","1","4","4","2","2","5",58,"0","post_grad","divorced","native_american","full_time","10","moderate","republican","trump","christian","south",0.815075251184699,0.829275858480006
"4","0","1","7","1","1","5","6","6","2","0","3","4","7","0","5","5","7","3","4",57,"1","four_yr_college","married","white","full_time","4","moderate","independent","no_vote","other_rel","south",1.04979966685739,0.49232750386146
