x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,eu_vote,party_id,income,gender,religion,age,ethnic_group,education,marital_status,social_class,region,wt_vote,ability
0,0,1,0,0,1,0,0,14,2,1,2,1,5,1,1,South East,0.935660832775606,-0.8119912597841162
1,1,1,1,0,1,1,2,9,1,1,6,1,2,1,2,South East,1.27742282934222,0.3719916958057807
1,0,1,1,1,1,2,2,14,1,0,5,1,5,1,1,South East,1.04870612607732,0.4077488558446815
0,1,1,1,1,1,2,0,13,1,0,2,1,5,1,1,South East,1.08920458541801,1.0073761227189837
1,0,1,1,1,1,2,0,15,2,1,2,1,5,1,1,South East,1.07170919637988,0.4077488558446815
1,0,0,0,0,0,1,0,13,2,0,6,1,0,4,2,South East,0.583604514198526,-1.3322879951954447
1,0,1,1,1,1,1,2,9,2,1,4,1,3,1,1,South East,1.30222679296999,0.4077488558446815
1,1,1,1,1,1,2,2,6,2,1,6,1,4,6,1,South East,0.41354662274468,1.0073761227189837
1,0,1,0,1,1,1,0,13,2,1,4,3,4,1,1,South East,1.57302474494177,-0.31929598673165877
1,0,1,1,0,1,2,3,7,2,1,4,4,5,3,1,South East,0.973847074233543,-0.07169754637681017
1,1,1,0,1,1,2,2,5,1,1,3,3,5,1,1,South East,1.07331409165873,0.10198396588856312
1,1,0,0,1,1,2,0,2,1,0,3,1,3,3,1,South East,0.674118761106763,0.10198396588856312
1,0,1,1,0,1,2,0,15,2,0,1,1,5,3,1,South East,1.06299105117202,-0.07169754637681017
1,0,1,0,1,1,2,1,8,1,0,2,1,4,3,1,South East,0.512005338902473,-0.31929598673165877
1,0,1,0,0,1,2,2,6,2,1,4,1,4,1,2,South East,1.04868316329452,-0.8119912597841162
1,0,1,0,1,1,2,0,14,2,0,3,1,5,1,1,South East,0.856213929131299,-0.31929598673165877
1,0,1,0,1,0,1,2,3,2,1,4,1,4,1,1,South East,1.04868316329452,-0.7159648149255413
1,1,1,1,1,0,1,0,8,1,0,2,1,3,2,2,South East,2.09934876203288,0.4681354858055186
0,0,0,0,0,0,0,6,5,1,0,2,1,0,3,2,South East,3.14902314304932,-1.3322879951954447
1,1,0,1,1,1,1,7,13,1,0,4,1,4,1,1,South East,1.14770515044674,1.0073761227189837
1,0,1,1,0,1,2,0,5,2,1,5,1,2,1,1,South East,0.528509994766775,-0.07169754637681017
1,0,1,0,0,0,1,2,7,2,1,4,1,1,1,2,South East,1.30222679296999,-1.3322879951954447
1,0,1,0,0,0,1,0,9,1,0,5,1,2,1,2,South East,1.86859002539122,-1.3322879951954447
0,0,1,0,0,0,0,0,3,2,1,3,3,1,1,2,South East,3.68507502762234,-1.3322879951954447
0,0,1,0,1,1,0,0,5,1,0,3,1,2,1,2,South East,1.17708520844536,-0.31929598673165877
1,1,1,1,1,1,1,0,1,1,1,6,1,5,1,1,South East,0.90519158786309,1.0073761227189837
1,1,1,1,1,1,1,2,10,1,1,6,1,0,2,1,South East,1.27742282934222,1.0073761227189837
1,1,1,1,1,1,1,2,13,1,1,7,1,3,1,1,South East,0.699482278223841,1.0073761227189837
1,1,1,1,1,1,1,2,10,2,0,7,1,2,1,1,South East,1.91739652273244,1.0073761227189837
1,1,1,1,1,1,2,3,5,2,1,7,1,4,1,1,South East,0.974794025687379,1.0073761227189837
1,0,0,0,0,1,2,2,7,1,1,8,1,1,1,1,South East,1.39896455644768,-0.8119912597841162
1,1,0,1,1,1,1,2,11,1,1,2,1,4,1,1,South East,1.17290541845086,1.0073761227189837
1,1,1,1,1,1,2,0,15,1,0,2,1,3,3,1,South East,0.612717276355388,1.0073761227189837
1,1,1,1,1,1,1,2,10,1,1,7,1,4,1,1,South East,1.71825806053287,1.0073761227189837
1,1,1,1,1,1,2,2,13,1,0,6,1,4,1,1,South East,0.90519158786309,1.0073761227189837
1,0,1,1,1,1,2,3,9,1,0,2,1,4,1,1,South East,0.544602292709003,0.4077488558446815
1,1,1,1,1,1,1,2,5,2,1,7,1,0,1,1,South East,1.27826434848829,1.0073761227189837
1,0,1,0,0,1,0,2,2,2,0,4,1,1,3,2,South East,0.651113396484997,-0.8119912597841162
1,0,1,1,0,1,1,2,13,2,1,8,1,0,4,1,South East,0.561801837686855,-0.07169754637681017
1,0,1,0,0,0,0,2,13,1,0,4,1,3,2,2,South East,2.13161430507953,-1.3322879951954447
1,1,1,1,1,1,1,2,13,2,1,7,1,1,1,1,South East,1.91739652273244,1.0073761227189837
0,1,1,0,0,0,2,1,4,2,0,1,1,4,3,1,South East,1.21403951079696,-0.7517599917374171
1,0,1,1,0,0,2,2,11,2,1,4,1,2,2,1,South East,1.30222679296999,-0.44391011316283324
1,1,1,1,1,1,2,1,7,2,0,4,1,3,6,1,South East,0.568457660757591,1.0073761227189837
1,0,0,0,0,0,0,0,2,2,0,7,1,0,4,2,South East,0.557997397453506,-1.3322879951954447
1,1,1,0,1,1,1,0,8,2,0,7,1,0,1,2,South East,1.27826434848829,0.10198396588856312
0,0,1,0,1,0,1,1,5,1,1,5,1,4,1,2,South East,0.915577892376854,-0.7159648149255413
1,0,1,1,1,1,1,2,10,2,1,3,1,2,1,2,South East,1.23191395378586,0.4077488558446815
1,1,0,0,1,0,1,1,3,1,1,6,1,2,6,2,South East,0.557630051298566,-0.26893785481927324
1,1,1,0,0,1,2,1,4,2,1,7,1,0,4,1,South East,0.557997397453506,-0.350184702862402
1,0,1,0,0,1,0,2,12,2,1,3,3,5,2,2,South East,1.46681978909513,-0.8119912597841162
1,1,1,1,1,1,2,0,13,2,0,2,1,5,1,1,South East,0.935660832775606,1.0073761227189837
1,1,1,1,1,1,2,1,11,1,1,4,1,5,1,1,South East,1.00200946345822,1.0073761227189837
1,1,1,1,1,1,1,2,11,2,1,5,1,3,1,1,South East,1.70737135575726,1.0073761227189837
1,0,1,0,1,1,1,7,3,1,1,7,1,3,6,2,South East,0.61485001877785,-0.31929598673165877
1,1,1,1,1,1,1,0,13,2,0,3,1,5,1,1,South East,0.490355217283436,1.0073761227189837
1,0,1,1,1,1,2,0,13,2,1,4,1,3,1,1,South East,1.30222679296999,0.4077488558446815
1,1,1,0,1,1,2,1,5,2,0,5,1,4,3,2,South East,0.836583437868644,0.10198396588856312
1,1,1,1,1,1,2,2,15,1,0,2,2,4,1,1,South East,1.17290541845086,1.0073761227189837
1,1,1,0,0,1,2,2,4,1,0,6,1,3,1,1,South East,1.91613424401334,-0.350184702862402
0,1,1,0,1,1,1,2,5,1,0,6,1,2,1,2,South East,1.27742282934222,0.10198396588856312
1,0,1,1,1,1,2,3,7,2,0,5,1,4,1,1,South East,0.444922370616556,0.4077488558446815
1,0,1,0,1,1,1,2,12,1,0,2,1,4,1,1,South East,1.17290541845086,-0.31929598673165877
1,1,1,1,1,1,1,3,6,1,1,6,1,5,6,1,South East,0.392418271396885,1.0073761227189837
1,1,1,1,1,1,0,9,6,1,1,6,1,3,1,1,South East,1.91060380218,1.0073761227189837
1,0,1,0,1,1,1,0,3,2,1,5,1,3,6,2,South East,0.569123785252421,-0.31929598673165877
1,0,0,0,0,0,1,7,8,2,0,2,1,4,2,2,South East,0.935660832775606,-1.3322879951954447
1,1,1,1,0,1,2,2,8,2,1,6,1,2,6,1,South East,0.583604514198526,0.3719916958057807
1,0,1,1,1,1,2,1,6,1,0,6,1,4,1,1,South East,0.90519158786309,0.4077488558446815
1,1,1,1,1,1,1,2,8,1,0,8,1,4,4,1,South East,0.574410579190085,1.0073761227189837
1,1,1,0,1,1,1,6,4,2,0,4,1,2,6,2,South East,0.651113396484997,0.10198396588856312
1,1,1,1,1,1,1,2,9,1,1,6,1,4,1,1,South East,0.90519158786309,1.0073761227189837
1,1,1,1,1,1,2,2,4,2,1,7,1,0,4,4,South East,0.955931218823781,1.0073761227189837
1,1,1,1,1,1,2,2,9,1,0,6,1,4,1,1,South East,0.90519158786309,1.0073761227189837
1,0,1,1,0,1,2,3,13,2,0,4,1,4,1,2,South East,1.46077061135031,-0.07169754637681017
1,0,1,0,0,1,0,1,7,2,0,1,1,3,3,2,South East,1.84597899496755,-0.8119912597841162
1,1,1,0,0,1,2,1,5,1,0,2,1,4,3,1,South East,2.72301146354501,-0.350184702862402
1,0,1,1,1,0,2,2,13,2,1,3,1,3,1,1,South East,1.23191395378586,0.009059745233523505
1,0,1,0,0,0,2,0,8,1,0,2,1,0,5,2,South East,0.612717276355388,-1.3322879951954447
1,1,1,0,1,1,2,0,3,1,0,3,3,5,1,1,South East,1.60532435882056,0.10198396588856312
1,1,1,1,0,1,1,0,15,2,0,2,1,5,2,1,South East,0.535854598189941,0.3719916958057807
1,1,1,1,0,1,2,3,4,1,0,1,1,3,3,1,South East,0.668788427325928,0.3719916958057807
1,1,1,0,1,1,2,1,6,1,1,3,3,5,1,1,South East,0.937061994264377,0.10198396588856312
1,1,1,1,1,1,2,2,15,1,0,3,1,5,1,1,South East,1.07331409165873,1.0073761227189837
1,0,1,0,1,1,0,0,3,1,0,7,1,0,6,1,South East,1.0461950965916,-0.31929598673165877
0,0,0,0,0,1,2,1,4,2,1,7,1,0,4,2,South East,0.955931218823781,-0.8119912597841162
1,1,1,1,0,0,1,2,5,1,1,6,1,2,1,4,South East,0.638711414671112,-0.021614839243643102
1,0,1,1,1,1,1,1,3,2,1,6,1,0,4,2,South East,0.872880128791242,0.4077488558446815
1,1,1,1,0,1,1,2,2,2,1,6,1,0,4,2,South East,0.583604514198526,0.3719916958057807
1,1,1,0,1,0,1,6,13,2,0,2,1,4,1,2,South East,1.07170919637988,-0.26893785481927324
1,0,1,1,1,1,1,2,12,1,0,2,1,1,1,2,South East,1.40361703054933,0.4077488558446815
1,1,1,0,1,0,2,2,1,1,1,6,1,4,6,2,South West,0.497892022518273,-0.26893785481927324
1,1,1,1,1,1,2,1,13,1,1,5,1,2,1,2,South West,1.27260577522846,1.0073761227189837
1,0,1,0,0,0,2,2,4,2,0,1,1,0,3,2,South West,0.775333701313544,-1.3322879951954447
1,1,1,1,1,1,1,0,5,2,1,6,1,1,4,1,South West,0.642012223315198,1.0073761227189837
1,1,1,1,1,1,1,3,3,1,1,6,1,4,6,1,South West,0.497892022518273,1.0073761227189837
1,1,1,1,1,1,2,2,5,2,0,6,1,1,4,1,South West,0.642012223315198,1.0073761227189837
1,1,1,1,1,1,1,1,4,1,0,7,1,0,5,2,South West,0.671804429048822,1.0073761227189837
1,1,1,1,1,1,1,2,8,1,1,6,1,5,1,1,South West,0.995784045036546,1.0073761227189837
1,1,1,1,1,1,2,6,10,2,1,4,1,5,3,1,South West,0.535655319729925,1.0073761227189837
1,1,1,1,1,1,1,2,4,1,0,7,1,2,1,2,South West,1.53897429401756,1.0073761227189837
1,0,1,1,1,1,1,2,7,1,1,2,1,2,3,2,South West,1.54409239226602,0.4077488558446815
1,1,1,0,1,1,0,1,5,2,0,6,1,2,6,2,South West,1.92047764723865,0.10198396588856312
1,0,1,0,1,1,1,2,4,2,1,6,1,1,4,1,South West,0.642012223315198,-0.31929598673165877
1,0,1,0,0,0,1,2,6,2,1,3,1,5,3,1,South West,0.539430445795446,-1.3322879951954447
1,1,1,1,1,1,2,1,10,1,0,5,1,3,1,2,South West,1.37040022535756,1.0073761227189837
1,0,1,0,0,1,1,0,3,2,0,3,1,3,2,2,South West,2.02694046568181,-0.8119912597841162
1,1,1,0,0,0,1,1,5,2,1,7,1,0,1,2,South West,1.2276846426906,-0.7517599917374171
1,1,1,1,1,1,1,1,7,2,1,6,1,3,4,2,South West,1.12102367610231,1.0073761227189837
1,1,1,0,1,0,2,1,6,1,1,1,4,0,3,2,South West,0.740825955108883,-0.26893785481927324
1,1,1,0,0,0,0,0,4,1,1,2,2,3,3,2,South West,1.15472681707895,-0.7517599917374171
1,1,1,1,1,1,2,1,14,1,1,5,1,4,6,2,South West,0.503604910519206,1.0073761227189837
1,1,1,1,1,1,0,0,5,2,1,2,3,0,5,2,South West,1.05509901284664,1.0073761227189837
1,1,1,1,0,1,1,2,5,2,1,7,2,1,4,2,South West,0.703097145748222,0.3719916958057807
1,1,1,1,1,1,1,2,9,1,1,5,1,4,1,2,South West,1.00720982103841,1.0073761227189837
1,0,1,0,0,1,2,1,15,2,1,8,1,4,4,2,South West,0.504083569108673,-0.8119912597841162
1,0,1,0,1,0,1,2,6,2,0,7,1,0,4,1,South West,0.703097145748222,-0.7159648149255413
1,1,1,0,1,1,1,2,15,2,1,7,1,0,1,1,South West,0.703097145748222,0.10198396588856312
1,1,1,1,1,1,1,2,7,1,0,7,1,2,1,2,South West,1.53897429401756,1.0073761227189837
1,0,1,1,1,0,2,2,15,2,0,3,1,4,1,1,South West,1.00187126060087,0.009059745233523505
0,0,1,1,0,0,0,0,2,2,0,3,1,4,3,2,South West,0.452766285478655,-0.44391011316283324
1,1,1,1,1,1,1,0,14,2,1,4,1,4,1,2,South West,1.15363639732043,1.0073761227189837
1,0,1,0,1,1,1,1,12,2,1,4,1,3,1,1,South West,1.25069891601075,-0.31929598673165877
1,1,1,0,0,1,1,7,4,1,0,6,1,0,1,2,South West,2.10181889459269,-0.350184702862402
1,0,1,0,0,1,1,7,7,2,0,4,1,2,5,2,South West,0.629613106274695,-0.8119912597841162
1,0,1,1,1,1,1,1,6,2,1,3,1,4,6,2,South West,0.500935630300434,0.4077488558446815
1,0,1,0,1,0,0,0,8,1,0,2,1,4,2,2,South West,1.92985025274645,-0.7159648149255413
1,1,1,1,1,1,1,0,6,2,0,6,1,4,4,1,South West,0.381845571644285,1.0073761227189837
1,1,1,0,0,0,1,1,6,2,0,5,1,4,3,2,South West,0.46015476222997,-0.7517599917374171
1,0,1,1,0,1,1,2,7,2,0,4,1,4,3,1,South West,0.576818198660214,-0.07169754637681017
0,1,1,1,1,1,1,2,4,2,1,6,1,4,4,1,South West,0.454934772184588,1.0073761227189837
1,1,1,1,1,1,2,3,4,2,0,3,1,4,1,1,South West,1.40312194180433,1.0073761227189837
1,0,1,0,0,1,1,2,4,2,1,7,1,4,4,1,South West,0.577379086346045,-0.8119912597841162
1,1,1,1,1,1,2,1,11,1,0,3,1,4,1,1,South West,1.03084407280167,1.0073761227189837
1,1,1,1,0,1,2,1,5,2,1,1,1,4,2,1,South West,0.779584155049856,0.3719916958057807
1,1,1,1,1,1,2,3,8,2,1,5,1,3,6,1,South West,0.542837819431096,1.0073761227189837
1,1,1,1,1,1,1,1,13,2,1,5,1,4,1,2,South West,0.46015476222997,1.0073761227189837
1,0,0,0,0,0,0,0,7,2,1,4,1,3,1,2,South West,4.28526062888441,-1.3322879951954447
1,0,0,0,0,0,2,2,12,2,0,5,1,0,1,2,South West,1.25216449777897,-1.3322879951954447
1,1,1,1,1,1,1,2,3,2,0,6,1,0,1,1,South West,1.2840244466304,1.0073761227189837
1,0,1,0,0,0,1,0,7,2,0,2,1,3,1,2,South West,1.23176749881357,-1.3322879951954447
1,0,1,1,1,1,2,2,11,1,0,2,1,0,2,1,South West,1.54409239226602,0.4077488558446815
1,0,0,1,1,1,2,2,14,2,1,3,1,3,1,2,South West,1.35520510407504,0.4077488558446815
1,0,1,0,0,1,0,0,5,2,0,2,1,0,2,1,South West,2.11019802569327,-0.8119912597841162
1,1,1,1,1,1,2,3,13,1,0,6,1,4,1,1,South West,1.38708441134036,1.0073761227189837
1,0,1,0,0,0,0,0,12,1,0,3,1,3,1,2,South West,2.21833447273397,-1.3322879951954447
1,1,1,1,1,1,2,2,6,2,0,6,1,4,1,2,South West,0.909869544369176,1.0073761227189837
1,1,1,1,1,1,0,2,5,2,1,6,1,2,6,2,South West,0.642012223315198,1.0073761227189837
1,1,1,0,1,1,2,2,12,1,0,2,1,4,2,1,South West,1.29029093695791,0.10198396588856312
1,1,1,1,1,1,2,0,11,1,1,4,1,4,1,1,South West,1.2625686015478,1.0073761227189837
1,0,1,1,1,1,2,2,5,2,1,1,1,2,3,2,South West,0.775333701313544,0.4077488558446815
1,1,1,1,1,1,1,2,11,2,1,6,1,4,1,2,South West,0.909869544369176,1.0073761227189837
1,1,1,1,0,1,2,1,6,2,1,6,1,4,4,1,South West,0.454934772184588,0.3719916958057807
1,1,1,1,1,1,1,3,4,1,1,7,1,3,3,2,South West,0.769487147008778,1.0073761227189837
1,1,1,0,1,1,2,0,10,1,1,3,1,3,5,1,South West,1.48317044871046,0.10198396588856312
1,0,1,1,0,1,2,4,2,1,1,4,1,0,5,2,South West,2.34494834422932,-0.07169754637681017
1,0,1,1,1,1,0,0,5,1,0,4,1,3,3,2,South West,1.17247417211466,0.4077488558446815
0,0,1,0,0,0,2,2,9,2,0,2,1,4,3,2,South West,0.881673079077455,-1.3322879951954447
1,1,1,1,0,0,1,1,3,2,1,5,1,2,6,2,South West,0.936412828805949,-0.021614839243643102
1,1,1,1,1,1,0,3,6,2,0,1,1,4,2,2,South West,0.779584155049856,1.0073761227189837
1,1,1,1,1,1,1,2,5,2,1,5,1,3,3,2,South West,1.25216449777897,1.0073761227189837
0,0,1,0,1,1,2,2,13,2,1,2,1,4,2,1,South West,1.76334615815491,-0.31929598673165877
1,0,1,1,0,1,2,0,12,1,0,4,1,3,1,2,South West,2.34494834422932,-0.07169754637681017
1,1,1,1,1,1,1,2,14,2,1,3,1,5,1,1,South West,0.539430445795446,1.0073761227189837
1,0,1,1,1,1,1,2,9,1,1,5,1,4,1,2,South West,1.15366165824094,0.4077488558446815
1,1,1,1,0,1,1,2,6,2,0,7,1,4,3,1,South West,1.15475817269209,0.3719916958057807
1,1,1,1,1,0,1,2,6,1,1,8,1,0,1,1,South West,0.769487147008778,0.4681354858055186
1,0,1,0,1,1,2,1,8,1,0,8,1,5,4,1,South West,0.551681698315892,-0.31929598673165877
1,0,1,1,1,0,1,0,4,2,1,8,1,4,4,4,South West,0.577379086346045,0.009059745233523505
1,0,1,1,1,1,0,0,4,2,0,4,1,3,3,2,South West,1.0713151572211,0.4077488558446815
1,1,1,0,1,1,1,2,11,1,0,5,1,3,1,2,South West,1.37040022535756,0.10198396588856312
1,0,1,0,1,0,1,0,4,2,0,2,1,1,5,2,South West,0.615883749406783,-0.7159648149255413
1,1,1,1,1,1,1,2,14,1,0,4,1,2,1,2,South West,1.56782402773873,1.0073761227189837
1,0,1,1,1,1,0,1,5,2,1,2,1,4,3,2,South West,2.64501923723236,0.4077488558446815
1,0,1,0,0,0,0,0,8,2,1,2,1,0,5,2,South West,1.05509901284664,-1.3322879951954447
1,1,0,1,1,1,1,2,5,1,1,6,1,2,4,2,South West,0.702634276146646,1.0073761227189837
1,1,1,0,0,0,2,6,7,2,1,1,1,3,3,2,South West,5.79821921004314,-0.7517599917374171
1,0,1,1,1,1,1,0,6,2,1,4,1,0,5,2,South West,1.0713151572211,0.4077488558446815
1,0,1,1,1,1,1,2,5,2,1,1,1,3,3,2,South West,3.87666850656772,0.4077488558446815
1,1,1,0,1,0,2,3,11,2,0,2,1,5,1,2,South West,1.02930268170419,-0.26893785481927324
1,1,1,1,1,1,1,2,5,2,1,7,1,1,4,2,South West,1.40619429149644,1.0073761227189837
1,0,1,1,1,0,2,3,8,2,0,2,1,5,2,1,South West,1.09483350612952,0.009059745233523505
1,0,1,0,0,1,1,2,12,1,0,4,1,4,1,1,South West,1.8938529023217,-0.8119912597841162
1,0,1,0,0,1,1,1,7,1,0,4,1,3,6,1,South West,2.05319438387974,-0.8119912597841162
1,0,1,0,1,0,1,3,4,2,0,2,1,3,1,1,South West,2.11019802569327,-0.7159648149255413
1,1,1,1,1,1,1,2,8,1,1,6,1,4,6,1,South West,0.497892022518273,1.0073761227189837
0,1,1,1,1,0,1,2,12,1,0,4,1,3,1,1,South West,1.56782402773873,0.4681354858055186
1,1,1,0,1,1,0,2,4,1,1,6,1,0,4,2,South West,1.05090944729635,0.10198396588856312
1,1,1,1,1,1,0,2,7,1,1,5,1,4,5,4,South West,0.862748926993658,1.0073761227189837
1,1,1,1,1,1,2,1,11,1,0,4,1,2,1,2,South West,1.45594102753571,1.0073761227189837
1,1,1,1,0,0,1,2,3,2,0,5,1,0,5,2,South West,0.626082248889484,-0.021614839243643102
1,1,1,1,1,1,2,1,13,2,1,3,1,4,1,1,South West,0.941904654438697,1.0073761227189837
1,1,1,1,1,1,2,1,7,1,0,2,1,2,1,2,South West,1.34807723821938,1.0073761227189837
1,0,1,1,1,1,1,0,12,2,0,4,1,5,1,1,South West,1.07131063945985,0.4077488558446815
1,0,0,0,0,0,2,0,6,2,0,1,1,4,3,1,South West,2.00331265409158,-1.3322879951954447
1,0,1,1,1,1,1,7,5,1,1,6,1,0,1,2,South West,1.40526855229329,0.4077488558446815
1,1,1,1,1,1,1,2,5,1,0,6,1,1,6,1,South West,1.05090944729635,1.0073761227189837
1,1,1,0,0,1,2,1,9,2,0,4,1,5,1,2,South West,1.00718776687111,-0.350184702862402
1,1,1,0,1,1,2,2,13,2,0,6,1,2,1,2,South West,1.2840244466304,0.10198396588856312
0,0,0,0,0,0,1,1,2,2,1,5,1,0,6,2,South West,0.546604097791388,-1.3322879951954447
1,1,1,1,1,1,1,3,15,2,0,6,1,3,6,1,South West,0.596196970811944,1.0073761227189837
1,1,1,1,1,1,1,9,9,1,0,5,1,3,1,2,South West,1.37040022535756,1.0073761227189837
1,1,1,1,1,1,1,2,8,1,1,7,1,0,1,1,South West,1.53897429401756,1.0073761227189837
1,1,1,1,1,1,1,2,5,2,0,6,1,3,6,2,South West,0.642012223315198,1.0073761227189837
1,1,1,1,1,1,2,3,3,2,1,5,1,4,1,1,South West,1.46835190653632,1.0073761227189837
0,1,1,0,0,0,1,3,4,2,1,6,1,1,4,2,South West,0.960238823619327,-0.7517599917374171
1,1,1,0,0,0,0,0,7,2,0,2,1,4,2,1,South West,1.09483350612952,-0.7517599917374171
1,0,1,0,0,1,2,1,7,1,0,2,1,4,3,1,South West,0.599106621450365,-0.8119912597841162
0,0,1,0,0,0,0,0,7,1,0,2,1,3,1,2,South West,2.3094536341579,-1.3322879951954447
1,1,1,0,1,1,2,1,10,1,0,3,1,4,1,2,South West,1.09647303029434,0.10198396588856312
1,0,0,1,0,0,2,3,7,1,0,3,1,2,2,2,South West,1.3773284940789,-0.44391011316283324
1,0,1,1,1,0,2,2,13,1,0,3,1,5,1,1,South West,1.09647303029434,0.009059745233523505
1,1,1,1,1,1,2,3,12,2,0,5,1,4,1,2,South West,1.46835190653632,1.0073761227189837
1,1,1,1,1,1,2,0,5,1,0,7,1,4,6,2,South West,0.547880433651885,1.0073761227189837
1,1,0,1,0,1,2,0,12,1,0,2,1,5,2,1,South West,1.12649466541381,0.3719916958057807
1,1,1,0,0,1,2,1,5,2,1,6,1,4,1,1,South West,0.794365951582129,-0.350184702862402
1,0,1,1,0,1,0,1,14,1,0,1,1,3,3,4,South West,2.22247786532665,-0.07169754637681017
1,0,1,0,0,1,1,2,12,2,1,3,1,5,2,2,South West,1.07886089159089,-0.8119912597841162
1,1,1,0,0,1,1,2,14,1,0,3,1,3,1,1,South West,1.48317044871046,-0.350184702862402
1,0,1,1,1,1,1,2,12,1,1,5,1,2,1,2,South West,1.37040022535756,0.4077488558446815
1,0,1,0,0,1,2,2,10,1,1,5,1,2,4,2,South West,1.02483368111743,-0.8119912597841162
1,1,1,1,1,1,1,2,5,1,0,6,1,2,3,1,South West,0.702634276146646,1.0073761227189837
1,1,1,0,0,1,2,2,12,1,1,4,1,2,1,4,South West,1.56782402773873,-0.350184702862402
1,0,0,0,0,0,0,0,6,2,0,2,1,0,1,2,South West,2.11019802569327,-1.3322879951954447
1,1,1,1,1,1,1,2,5,1,0,5,1,4,1,2,South West,1.15366165824094,1.0073761227189837
1,1,1,1,1,1,2,1,9,2,0,5,1,4,1,2,South West,0.92030952445994,1.0073761227189837
1,1,1,0,1,1,2,3,3,2,1,6,1,4,6,1,South West,0.422469733820491,0.10198396588856312
0,1,1,1,1,0,0,1,4,1,1,4,1,0,3,2,South West,0.684398127959913,0.4681354858055186
1,1,1,1,1,1,1,2,3,2,1,6,1,1,5,2,South West,0.642012223315198,1.0073761227189837
1,0,1,0,1,0,1,1,14,2,1,8,1,0,1,2,South West,0.6138423213453,-0.7159648149255413
1,1,1,0,1,1,2,2,6,1,1,7,1,2,4,1,South West,0.769487147008778,0.10198396588856312
0,0,1,0,0,0,0,1,10,2,0,1,1,3,3,2,South West,1.35381758241977,-1.3322879951954447
1,1,1,1,1,0,1,7,4,1,1,7,1,0,4,2,South West,0.676384808474388,0.4681354858055186
1,1,1,0,0,1,1,1,15,2,0,8,1,0,4,2,South West,0.6138423213453,-0.350184702862402
1,1,1,0,0,0,2,2,12,2,1,8,1,0,4,2,South West,0.703097145748222,-0.7517599917374171
1,1,1,1,1,1,1,2,6,1,0,7,1,4,3,1,South West,0.555443077954317,1.0073761227189837
0,0,1,0,0,1,1,2,4,2,1,5,1,2,1,4,South West,0.626082248889484,-0.8119912597841162
0,0,0,0,0,0,1,1,4,2,0,1,1,3,3,2,South West,2.31928768401726,-1.3322879951954447
1,1,1,1,1,0,1,2,3,2,1,7,1,1,6,1,South West,0.703097145748222,0.4681354858055186
1,1,1,0,1,1,1,2,4,2,0,5,1,4,1,4,South West,1.05412575404474,0.10198396588856312
1,1,1,1,1,1,2,0,11,1,0,6,1,4,1,4,South West,0.995784045036546,1.0073761227189837
1,1,1,1,1,0,1,0,2,1,1,5,1,0,6,2,South West,0.598217231141229,0.4681354858055186
1,1,1,1,0,1,1,0,8,1,0,5,1,4,2,2,South West,1.72549785398732,0.3719916958057807
1,1,1,1,1,1,1,9,3,2,1,6,1,2,4,1,South West,0.642012223315198,1.0073761227189837
0,0,1,0,0,0,1,2,7,1,0,1,1,4,3,2,South West,2.44313550264775,-1.3322879951954447
0,1,1,0,1,1,0,0,1,2,0,4,1,4,3,2,South West,0.86273003598527,0.10198396588856312
1,1,1,1,1,1,2,1,13,2,1,5,1,4,1,1,South West,0.92030952445994,1.0073761227189837
1,1,1,1,1,1,2,1,10,2,0,3,1,4,1,1,South West,0.941904654438697,1.0073761227189837
1,1,1,1,1,1,2,2,13,1,1,4,1,4,1,1,South West,1.17246922776346,1.0073761227189837
1,1,1,1,1,1,1,2,7,1,1,5,1,4,3,4,South West,0.576830829120468,1.0073761227189837
1,1,1,1,1,1,2,2,7,2,1,6,1,1,1,1,South West,1.2840244466304,1.0073761227189837
1,0,1,1,0,1,0,1,6,1,0,2,1,4,3,2,Wales,0.411853243084863,-0.07169754637681017
0,1,1,1,1,1,0,0,3,2,0,3,1,3,2,2,Wales,0.990942317429322,1.0073761227189837
0,0,1,0,0,1,0,0,6,2,0,3,1,0,3,2,Wales,0.741061657867984,-0.8119912597841162
1,0,1,0,1,0,1,5,8,2,1,4,1,4,1,4,Wales,0.708028796901815,-0.7159648149255413
1,0,1,1,0,1,1,5,7,2,0,2,1,3,1,2,Wales,0.865902951697919,-0.07169754637681017
1,1,1,1,1,1,2,0,3,1,0,7,1,4,3,1,Wales,0.387818976738365,1.0073761227189837
1,0,1,0,0,1,1,1,6,2,1,4,1,0,6,2,Wales,0.783358564250991,-0.8119912597841162
1,0,1,0,0,1,2,5,10,2,0,1,1,4,2,2,Wales,0.548028927216215,-0.8119912597841162
1,0,0,1,1,1,1,5,14,2,1,7,1,4,4,2,Wales,0.708717271423455,0.4077488558446815
1,0,1,0,1,0,2,5,13,2,1,5,1,3,1,2,Wales,1.15274863676049,-0.7159648149255413
1,0,1,1,1,1,1,5,7,2,1,7,1,4,4,2,Wales,0.354358635711727,0.4077488558446815
1,0,1,1,1,1,2,5,6,2,1,6,1,0,1,2,Wales,0.788052705559464,0.4077488558446815
1,1,1,1,1,1,2,5,10,1,1,3,1,2,1,2,Wales,0.910275881412846,1.0073761227189837
1,0,1,1,1,0,2,1,14,1,0,1,1,4,3,2,Wales,0.935801299914793,0.009059745233523505
