"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schenger","mig_know_asylum","mig_know_syrians","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2"
"male",55,"romania",7,1,NA,7,4,3,5,4,4,7,7,3,3,1,2,1,5,70,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",23,"romania",6,2,5,5,4,4,4,4,4,5,5,6,6,3,4,3,5,20,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",43,"germany",3,1,NA,5,3,1,1,2,3,0,0,0,10,4,7,1,2,25,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",73,"sweden",4,NA,NA,7,4,5,4,3,3,0,5,2,6,4,2,3,3,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",61,"germany",3,1,1,3,4,4,3,2,4,2,3,3,10,5,7,1,3,30,4,4,1,1,1,1,NA,1,1,NA,NA,NA,NA,2,1,1,1
"male",19,"romania",3,1,NA,4,4,4,4,3,3,5,8,2,7,5,1,4,2,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",28,"poland",3,2,NA,5,2,5,3,2,4,5,7,7,3,3,3,3,3,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",66,"romania",5,1,NA,8,NA,5,4,5,5,8,8,5,6,1,3,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",28,"uk",3,2,1,NA,4,4,5,4,4,3,7,5,6,1,4,3,6,20,4,5,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",47,"germany",5,1,2,5,4,4,2,2,2,5,5,2,8,7,7,1,4,20,3,3,1,0,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",41,"romania",4,1,NA,NA,NA,4,5,4,4,10,10,10,5,1,1,4,7,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",48,"poland",7,1,NA,7,4,4,5,4,5,8,5,7,5,1,4,4,6,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",58,"poland",7,1,NA,6,4,3,4,4,5,8,7,5,5,2,5,4,6,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",32,"uk",3,1,NA,8,4,5,3,4,5,8,8,8,8,7,6,7,5,10,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",39,"germany",3,1,NA,0,3,5,5,3,4,5,8,10,2,5,3,4,4,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",37,"spain",7,1,NA,5,3,2,4,4,3,6,6,5,3,5,3,4,4,10,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",25,"spain",3,1,NA,6,3,2,5,4,2,6,5,6,7,5,4,5,7,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1
"male",29,"spain",5,2,NA,1,5,5,5,5,5,5,5,6,5,7,1,7,7,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",19,"germany",3,2,NA,3,3,2,4,3,3,4,2,6,6,3,2,1,2,30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",39,"poland",3,1,2,5,3,2,3,3,3,2,7,7,5,3,2,4,2,60,3,3,1,1,1,1,NA,1,NA,NA,NA,NA,NA,2,1,1,1
"fenale",33,"hungary",6,1,NA,5,4,3,5,4,4,5,0,5,4,4,6,5,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",21,"hungary",3,1,NA,5,4,4,4,4,4,4,0,3,5,4,4,2,2,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",68,"poland",6,1,NA,7,5,4,5,4,4,10,9,8,5,1,1,2,7,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",30,"romania",6,1,NA,9,4,4,5,5,5,9,8,6,4,1,1,6,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",69,"poland",3,2,NA,5,4,4,4,4,4,6,6,6,7,4,3,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",30,"germany",3,2,NA,2,3,4,4,4,3,8,6,5,6,1,2,3,3,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",72,"spain",5,2,2,4,4,3,5,4,4,7,5,5,8,1,5,5,5,30,3,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",61,"spain",6,2,2,8,4,4,4,4,4,7,5,5,5,4,5,6,6,20,4,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,1,1,1
"fenale",22,"hungary",4,2,NA,7,2,4,4,5,3,6,2,1,8,5,5,2,2,20,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",49,"hungary",7,1,1,5,3,3,3,3,3,5,5,4,7,5,5,1,3,2,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",56,"germany",4,2,NA,7,3,3,4,3,2,3,0,4,10,7,1,3,4,40,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",64,"romania",7,1,NA,10,3,3,4,4,4,10,10,6,3,2,7,6,5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",55,"spain",6,1,1,4,5,5,5,5,5,10,7,5,2,1,1,6,7,5,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,2,1,1,1
"fenale",34,"poland",7,1,2,7,2,4,4,4,4,6,6,5,6,4,5,3,3,4,3,4,1,1,1,1,1,0,1,NA,NA,NA,NA,2,1,1,1
"fenale",56,"spain",4,1,NA,8,3,3,3,3,3,5,4,2,8,5,2,3,4,60,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",70,"romania",6,1,NA,10,3,4,4,4,4,8,6,8,2,1,1,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",27,"spain",7,1,NA,7,5,4,4,5,3,7,4,6,8,2,4,2,4,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",68,"spain",5,NA,NA,5,3,4,4,3,4,5,5,4,6,2,4,3,3,10,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",33,"poland",7,1,2,10,4,3,5,3,3,10,7,0,2,2,2,5,3,5,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,2,1,1,1
"fenale",24,"sweden",3,1,NA,8,2,3,1,2,3,0,4,3,8,5,5,3,2,40,3,3,1,0,1,1,1,1,1,NA,NA,NA,NA,2,1,1,1
"male",34,"poland",4,1,NA,2,2,3,4,4,4,5,5,3,10,2,3,4,5,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",68,"spain",1,2,NA,1,5,4,5,4,4,5,5,4,5,1,2,5,6,30,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",71,"poland",3,2,NA,0,4,3,4,5,4,8,7,7,5,1,1,7,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",48,"poland",3,1,NA,8,3,3,2,4,1,2,2,3,2,3,3,4,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1
"fenale",39,"hungary",2,1,NA,5,1,3,4,1,3,5,2,5,3,7,7,2,7,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",37,"spain",6,1,NA,1,5,5,5,4,4,8,7,7,4,2,3,2,4,20,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",65,"spain",5,1,2,8,3,5,5,3,3,2,3,2,7,4,5,2,4,15,4,4,1,NA,0,1,NA,1,0,NA,NA,NA,NA,2,1,1,1
"fenale",43,"spain",3,1,NA,3,4,4,4,4,3,7,6,5,7,2,3,5,5,35,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",42,"romania",3,1,4,5,2,4,4,3,4,7,7,7,6,1,4,3,4,10,2,2,1,1,NA,1,NA,0,NA,NA,NA,NA,NA,2,1,1,1
"fenale",29,"romania",3,1,NA,6,3,4,4,3,4,10,10,2,0,3,4,5,4,15,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",58,"hungary",3,1,NA,5,5,5,5,5,5,NA,NA,5,5,1,1,1,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",56,"hungary",3,1,NA,0,5,5,5,5,5,10,9,8,5,1,1,6,7,15,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",56,"hungary",2,1,NA,5,3,3,4,3,4,5,5,5,6,6,7,4,4,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",23,"hungary",3,2,NA,5,3,3,4,3,4,5,0,0,10,5,3,2,3,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",50,"other",3,1,NA,5,5,4,3,4,5,0,0,5,10,4,7,1,4,80,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",52,"germany",6,1,NA,1,3,3,3,3,3,2,3,2,10,4,6,1,5,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",59,"poland",7,1,NA,2,5,3,5,5,3,5,5,NA,5,1,3,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",50,"hungary",4,2,NA,10,1,4,5,1,4,0,0,0,10,7,7,1,1,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",62,"hungary",3,1,NA,5,2,3,4,3,5,2,2,4,9,5,5,1,1,10,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",67,"romania",6,NA,NA,6,1,2,4,3,3,5,2,5,10,7,7,1,1,94,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",39,"poland",7,1,NA,4,2,2,5,2,5,10,0,0,5,4,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",34,"germany",2,1,NA,5,3,3,3,3,3,4,7,2,9,4,7,2,6,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",49,"uk",3,1,NA,5,3,3,4,3,3,0,1,0,0,4,4,2,2,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",40,"hungary",4,1,NA,5,3,3,3,3,3,2,0,3,10,3,5,1,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",23,"sweden",3,2,NA,5,5,4,4,5,4,4,9,6,6,1,2,5,6,10,3,2,1,1,1,1,0,0,0,NA,NA,NA,NA,2,1,1,1
"fenale",57,"hungary",3,1,2,7,4,4,4,3,3,4,5,3,9,5,6,2,2,4,5,4,NA,1,1,1,NA,0,NA,NA,NA,NA,NA,2,1,1,1
"fenale",22,"romania",6,2,NA,5,3,3,5,4,4,6,6,7,8,5,4,7,6,10,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",57,"hungary",3,2,NA,5,2,4,3,2,3,4,3,5,5,3,3,3,3,15,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",41,"hungary",2,1,NA,10,2,3,4,2,3,3,5,8,9,6,5,1,1,25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",47,"spain",4,1,2,3,3,3,3,3,3,5,5,5,6,3,1,3,3,10,4,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",27,"poland",6,2,NA,9,1,3,4,3,4,2,1,1,6,7,7,2,7,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",54,"germany",6,NA,2,8,3,2,2,1,2,2,1,1,10,6,6,1,1,15,5,5,0,0,1,0,NA,NA,1,NA,NA,NA,NA,2,1,1,1
"fenale",40,"hungary",2,1,5,5,3,3,5,4,4,0,0,0,10,6,6,1,2,20,4,4,1,0,1,0,NA,NA,1,NA,NA,NA,NA,2,1,1,1
"fenale",64,"hungary",3,1,NA,NA,3,3,4,3,3,8,3,2,6,1,1,1,3,20,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",60,"hungary",3,2,NA,9,2,3,4,3,4,4,4,4,4,4,6,5,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",21,"uk",2,2,NA,5,2,2,2,2,3,4,4,6,0,1,5,2,4,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",54,"romania",4,1,NA,10,1,5,5,1,5,5,1,5,5,5,7,1,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",30,"romania",1,1,NA,5,4,4,3,3,3,6,3,4,3,6,4,2,2,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1
"fenale",62,"romania",3,1,NA,4,3,3,3,3,3,5,7,10,5,3,7,1,3,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",56,"uk",3,1,NA,5,1,1,1,2,1,0,0,0,10,7,7,1,4,50,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",18,"hungary",2,1,NA,5,2,4,4,3,4,5,0,5,5,4,1,1,1,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",26,"hungary",3,2,NA,5,2,3,3,2,2,3,0,0,6,1,1,1,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",49,"romania",3,1,NA,5,4,4,4,4,4,10,10,0,5,1,1,7,7,90,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",24,"romania",6,2,NA,5,3,4,4,2,4,6,5,5,5,2,2,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",51,"hungary",3,2,2,5,5,3,3,4,4,2,2,NA,8,1,4,1,4,20,2,2,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",28,"spain",3,1,NA,1,3,3,3,3,3,0,0,0,9,1,1,1,1,30,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",64,"poland",4,2,2,5,5,4,4,5,4,8,9,5,8,2,4,5,6,2,2,1,1,1,1,1,1,0,1,NA,NA,NA,NA,2,1,1,1
"fenale",32,"other",7,2,NA,2,4,4,4,4,3,7,7,7,5,2,2,7,5,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",58,"spain",4,2,NA,3,4,3,3,3,3,1,0,0,9,1,1,1,3,15,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",21,"hungary",3,2,NA,5,3,4,4,3,4,5,5,8,5,3,4,1,5,20,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",47,"poland",6,1,2,10,3,4,4,3,3,5,2,6,5,3,2,3,5,1,3,2,1,1,1,1,0,NA,NA,NA,NA,NA,NA,99,1,1,1
"fenale",19,"romania",1,NA,NA,1,5,5,5,5,5,10,10,5,5,1,2,4,NA,10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",51,"romania",3,1,NA,2,2,3,4,3,3,8,5,5,6,1,3,1,5,95,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",50,"other",7,2,NA,10,5,5,5,5,5,10,5,8,5,1,1,5,7,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",43,"romania",1,2,NA,0,2,5,5,4,4,4,3,3,4,5,3,6,4,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",31,"poland",6,2,NA,7,2,3,3,3,4,6,4,5,5,3,4,1,5,20,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",37,"hungary",3,1,NA,10,2,3,3,2,3,3,0,0,10,6,6,NA,1,20,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",24,"other",2,1,NA,0,3,2,3,4,3,7,2,5,7,4,3,4,4,80,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1
"male",45,"hungary",4,1,NA,7,4,3,5,4,4,5,5,5,5,1,2,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",66,"romania",6,2,NA,5,4,4,5,4,3,5,7,4,7,4,7,5,6,20,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",61,"poland",6,1,NA,4,3,3,4,3,3,4,5,3,NA,6,3,4,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",28,"romania",3,1,NA,5,3,3,4,3,4,3,8,5,8,4,5,4,4,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",36,"romania",3,1,NA,5,3,2,4,3,5,1,0,5,8,1,5,4,7,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",48,"hungary",6,2,NA,3,4,3,5,5,5,5,5,5,9,3,5,5,4,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",74,"hungary",4,2,1,8,5,2,3,5,4,1,1,1,10,1,1,4,3,4,3,3,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",44,"spain",6,1,1,3,4,3,4,4,4,8,9,7,3,2,3,5,5,30,2,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",70,"germany",2,2,NA,3,4,3,3,4,4,7,6,5,6,2,4,4,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",71,"other",1,1,NA,4,3,5,1,2,4,4,4,5,6,2,3,1,4,70,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",37,"poland",7,1,NA,3,5,4,4,5,4,7,7,5,3,1,3,4,7,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",20,"poland",6,2,NA,10,5,4,1,2,3,6,8,8,7,6,5,4,7,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",18,"sweden",2,2,NA,3,5,1,4,2,3,3,3,8,6,6,3,1,7,50,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",19,"poland",3,2,NA,5,3,3,1,2,4,6,6,6,6,3,1,2,4,50,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",30,"romania",7,1,NA,5,4,3,3,4,3,5,5,5,5,1,3,4,6,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",47,"spain",5,1,NA,5,5,5,5,5,5,8,8,5,5,1,1,5,6,30,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",59,"hungary",3,1,NA,9,3,3,3,3,3,2,1,2,9,7,7,1,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",28,"romania",4,1,4,6,2,4,5,2,3,6,3,5,2,1,1,6,4,25,3,1,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,2,1,1,1
"fenale",31,"romania",3,1,NA,5,3,3,3,3,3,5,5,6,5,6,3,6,6,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",46,"spain",4,1,NA,5,5,4,4,4,4,7,5,5,5,4,4,4,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",68,"romania",6,1,NA,NA,3,3,4,4,4,10,10,10,NA,1,7,NA,7,10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",22,"hungary",6,1,NA,8,1,2,1,1,1,0,0,0,10,3,4,1,1,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",22,"spain",6,1,2,6,5,3,5,5,4,6,4,7,8,1,4,5,4,10,2,4,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",72,"spain",6,2,NA,6,4,5,5,4,5,10,7,5,2,1,1,5,6,20,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"male",24,"uk",3,1,NA,5,1,1,1,1,3,5,5,0,10,1,1,1,1,10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",49,"sweden",2,1,NA,6,4,4,4,4,4,4,5,3,8,4,6,3,4,2,4,4,0,0,1,NA,1,NA,1,NA,NA,NA,NA,2,1,1,1
"male",58,"poland",3,1,NA,3,4,4,4,4,4,7,7,6,5,2,2,4,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",28,"sweden",3,2,NA,6,4,4,3,1,5,5,5,0,8,4,1,1,4,12,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",33,"sweden",4,1,NA,5,3,4,3,2,2,3,6,7,3,6,5,3,4,43,2,3,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,2,1,1,1
"male",54,"sweden",7,1,NA,8,4,4,3,4,4,6,7,2,6,4,4,4,4,15,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",27,"hungary",4,1,2,5,3,3,3,3,3,5,5,5,5,4,5,4,3,10,3,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"fenale",25,"poland",3,1,NA,NA,4,4,3,4,3,4,1,5,4,4,4,4,5,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",29,"germany",2,2,NA,5,1,2,3,1,1,5,0,0,10,6,1,1,2,99,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",55,"sweden",2,1,NA,NA,4,3,3,3,3,4,5,5,5,4,4,4,4,50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",39,"sweden",5,1,NA,5,3,3,4,4,3,2,7,7,7,4,5,3,4,70,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",53,"sweden",3,1,NA,5,4,5,4,4,4,0,0,0,10,7,7,1,2,85,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",27,"sweden",3,2,NA,3,NA,4,5,NA,4,4,NA,3,6,2,5,3,NA,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",53,"germany",3,1,NA,4,5,4,3,4,3,6,NA,NA,5,2,2,5,6,15,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",30,"germany",3,1,1,2,3,4,3,3,3,7,7,5,6,1,1,4,3,20,2,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,2,1,1,1
"male",75,"sweden",1,1,NA,7,5,5,3,4,4,3,4,3,7,5,NA,4,4,15,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",44,"uk",3,2,NA,4,NA,NA,NA,NA,NA,5,4,4,8,4,4,NA,3,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",47,"germany",2,1,NA,5,5,3,4,4,4,6,5,5,5,2,2,3,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",56,"sweden",3,2,NA,7,5,5,5,5,5,7,7,6,6,1,2,5,6,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",68,"poland",3,2,2,5,3,3,4,4,4,5,NA,NA,NA,1,3,3,6,0,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",66,"poland",3,2,NA,10,3,3,3,3,3,5,4,3,9,NA,5,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",68,"uk",2,2,1,5,3,3,3,3,1,4,4,1,9,3,3,1,3,10,3,5,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
"male",36,"hungary",3,1,NA,5,4,2,4,4,4,6,2,4,4,2,2,3,3,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",61,"hungary",3,2,3,4,3,2,4,3,3,6,2,5,5,1,4,6,3,8,3,3,1,1,1,1,1,0,NA,NA,NA,NA,NA,2,1,1,1
"fenale",18,"hungary",2,2,NA,5,1,3,3,3,3,5,0,0,10,7,7,1,1,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"fenale",19,"hungary",2,1,3,7,1,3,2,2,3,0,0,0,0,7,7,1,1,40,2,2,NA,1,1,0,1,0,0,NA,NA,NA,NA,2,1,1,1
